CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,CP,MC,NA,MORENA,ES,PAN_MC,PRI_NA,PRI_NA_CP,PRI_PVEM_NA,PRI_PVEM_CP,PRI_CP,PRI_PVEM,PRI_PVEM_NA_CP,PVEM_NA,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1134,C,1,0,C01,,29,74,2,1,0,,45,7,0,107,,,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,266,0,8,274,387,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1135,B,1,0,B,,12,37,2,2,0,,26,2,0,80,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,161,0,7,168,214,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1136,B,1,0,B,,41,167,3,2,2,,92,12,0,200,,,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,520,0,19,539,695,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1137,B,1,0,B,,10,51,1,2,2,,31,10,0,84,,,,,,,,,,,,,3,0,0,0,,,,,,,,,,,,,194,0,14,208,274,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1138,B,1,0,B,,1,26,1,1,0,,8,4,0,50,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,91,0,6,97,120,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1139,B,1,0,B,,20,59,0,1,0,,23,20,0,102,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,225,0,15,240,316,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1140,B,1,0,B,,16,194,4,8,1,,50,26,2,132,,,,,,,,,,,,,2,1,0,0,,,,,,,,,,,,,436,0,28,464,634,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1140,C,1,0,C01,,21,158,8,7,0,,53,33,4,139,,,,,,,,,,,,,4,1,0,0,,,,,,,,,,,,,428,0,29,457,634,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1141,B,1,0,B,,23,291,3,3,1,,27,4,1,207,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,560,0,21,581,720,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1141,C,1,0,C01,,11,297,2,6,1,,45,13,2,159,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,537,0,21,558,719,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1141,E,1,0,E01,,2,87,5,0,0,,1,28,2,103,,,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,229,0,9,238,308,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1142,B,1,0,B,,25,112,10,13,1,,40,44,2,136,,,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,384,1,20,405,559,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1142,C,1,0,C01,,20,115,13,12,4,,35,50,2,138,,,,,,,,,,,,,0,1,0,1,,,,,,,,,,,,,391,0,16,407,559,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1143,B,1,0,B,,48,245,3,2,3,,6,2,0,145,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,454,0,34,488,637,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1143,E,1,0,E01,,50,181,7,3,2,,14,5,0,182,,,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,445,0,29,474,612,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1144,B,1,0,B,,67,111,2,1,0,,4,6,2,68,,,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,262,0,28,290,353,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1145,B,1,0,B,,79,165,3,1,1,,38,9,1,141,,,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,439,0,21,460,591,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1146,B,1,0,B,,67,40,2,1,1,,3,21,0,19,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,154,0,5,159,187,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1147,B,1,0,B,,75,146,2,1,0,,12,9,0,146,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,392,0,17,409,548,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1147,C,1,0,C01,,52,96,1,3,0,,14,9,1,185,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,362,0,24,386,547,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1147,E,1,0,E01,,13,78,9,0,0,,17,35,3,53,,,,,,,,,,,,,2,0,1,0,,,,,,,,,,,,,211,0,21,232,325,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,30,SAN NICOLAS TOLENTINO,1148,B,1,0,B,38,129,0,28,4,89,0,,140,11,,,,,,,,,,0,1,0,0,31,4,0,6,,,,,,,,,,10,,,491,0,13,504,698,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,30,SAN NICOLAS TOLENTINO,1149,B,1,0,B,2,7,0,9,0,20,0,,45,2,,,,,,,,,,0,0,0,0,8,4,0,3,,,,,,,,,,1,,,101,0,5,106,173,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,30,SAN NICOLAS TOLENTINO,1150,B,1,0,B,3,12,0,6,0,17,0,,77,2,,,,,,,,,,0,0,0,0,5,6,0,2,,,,,,,,,,0,,,130,0,2,132,192,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,30,SAN NICOLAS TOLENTINO,1151,B,1,0,B,5,72,2,21,0,51,1,,64,3,,,,,,,,,,0,0,0,0,13,9,1,3,,,,,,,,,,0,,,245,0,10,255,348,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,30,SAN NICOLAS TOLENTINO,1152,B,1,0,B,11,21,0,13,0,70,0,,62,2,,,,,,,,,,0,0,0,0,11,4,2,0,,,,,,,,,,0,,,196,0,10,206,357,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,30,SAN NICOLAS TOLENTINO,1153,B,1,0,B,4,156,0,19,4,82,3,,82,3,,,,,,,,,,1,0,0,0,5,4,0,5,,,,,,,,,,1,,,369,0,15,384,569,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,30,SAN NICOLAS TOLENTINO,1154,B,1,0,B,2,13,1,3,0,13,0,,33,0,,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,0,,,70,0,2,72,106,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,30,SAN NICOLAS TOLENTINO,1155,B,1,0,B,3,45,2,16,0,52,1,,108,4,,,,,,,,,,0,0,0,0,19,10,0,2,,,,,,,,,,0,,,262,0,7,269,386,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,30,SAN NICOLAS TOLENTINO,1156,B,1,0,B,5,37,0,17,0,35,1,,75,6,,,,,,,,,,0,0,1,0,9,0,1,2,,,,,,,,,,0,,,189,0,13,202,304,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,30,SAN NICOLAS TOLENTINO,1158,B,1,0,B,13,51,5,21,0,76,2,,39,3,,,,,,,,,,0,1,0,0,10,3,1,0,,,,,,,,,,0,,,225,0,14,239,390,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,30,SAN NICOLAS TOLENTINO,1159,B,1,0,B,7,49,0,10,1,313,4,,49,3,,,,,,,,,,1,0,3,0,10,2,1,2,,,,,,,,,,1,,,456,0,20,476,680,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,10,RIOVERDE,30,SAN NICOLAS TOLENTINO,1159,C,1,0,C01,14,32,2,13,2,283,3,,76,1,,,,,,,,,,0,1,1,0,7,0,1,1,,,,,,,,,,2,,,439,0,22,461,680,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1160,B,1,0,B,152,,79,8,1,,,,6,0,,,169,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,416,0,19,435,528,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1160,C,1,0,C01,144,,82,1,4,,,,6,1,,,175,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,414,0,14,428,528,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1161,B,1,0,B,174,,70,4,4,,,,6,4,,,182,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,444,0,25,469,550,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1161,C,1,0,C01,162,,51,2,2,,,,9,1,,,180,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,409,0,20,429,550,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1161,C,2,0,C02,137,,70,5,2,,,,11,0,,,193,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,419,0,17,436,549,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1162,B,1,0,B,144,,50,5,1,,,,16,4,,,153,,,,,,,,,,,3,0,0,1,,,,,,,,,,,,,377,0,10,387,495,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1162,C,1,0,C01,142,,67,2,0,,,,6,2,,,174,,,,,,,,,,,3,0,0,0,,,,,,,,,,,,,396,0,14,410,494,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1163,B,1,0,B,161,,64,5,2,,,,7,0,,,167,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,407,0,16,423,525,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1163,C,1,0,C01,191,,62,4,1,,,,9,0,,,157,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,425,0,9,434,525,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1164,B,1,0,B,121,,66,6,1,,,,12,0,,,161,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,369,0,11,380,468,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1165,B,1,0,B,30,,11,3,3,,,,0,0,,,146,,,,,,,,,,,1,1,1,0,,,,,,,,,,,,,196,0,12,208,224,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1166,B,1,0,B,52,,5,0,0,,,,1,1,,,39,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,98,0,4,102,116,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1167,B,1,0,B,183,,55,1,6,,,,6,2,,,173,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,427,0,10,437,542,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1168,B,1,0,B,90,,11,7,6,,,,4,0,,,174,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,292,0,9,301,335,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1169,B,1,0,B,195,,50,5,5,,,,2,2,,,193,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,453,0,21,474,614,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1170,B,1,0,B,57,,11,0,3,,,,3,1,,,65,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,140,0,12,152,173,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1171,B,1,0,B,138,,5,3,1,,,,0,0,,,130,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,277,0,11,288,323,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1172,B,1,0,B,87,,7,1,0,,,,2,0,,,66,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,164,0,8,172,192,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1173,B,1,0,B,124,,24,2,4,,,,2,1,,,123,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,280,0,11,291,366,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1174,B,1,0,B,76,,61,3,5,,,,4,1,,,199,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,349,0,22,371,436,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1174,C,1,0,C01,86,,51,4,7,,,,4,0,,,203,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,356,0,23,379,436,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1175,B,1,0,B,54,,8,0,2,,,,5,0,,,111,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,180,0,5,185,213,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1176,B,1,0,B,113,,44,1,4,,,,1,0,,,170,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,333,0,15,348,413,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1177,B,1,0,B,137,,22,10,0,,,,5,2,,,241,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,418,0,22,440,515,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1178,B,1,0,B,239,,42,3,4,,,,4,0,,,165,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,457,0,26,483,579,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1178,C,1,0,C01,207,,34,2,6,,,,3,0,,,183,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,435,1,39,475,578,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1179,B,1,0,B,1,,39,46,33,,,,2,0,,,9,,,,,,,,,,,2,0,0,1,,,,,,,,,,,,,133,0,6,139,192,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1180,B,1,0,B,2,,76,94,43,,,,1,0,,,59,,,,,,,,,,,2,1,1,1,,,,,,,,,,,,,280,0,13,293,412,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1180,C,1,0,C01,2,,84,78,35,,,,2,1,,,64,,,,,,,,,,,1,3,0,0,,,,,,,,,,,,,270,0,9,279,411,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1180,E,1,0,E01,0,,9,41,66,,,,2,0,,,42,,,,,,,,,,,5,0,3,0,,,,,,,,,,,,,168,0,3,171,226,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1181,B,1,0,B,5,,43,48,160,,,,1,3,,,29,,,,,,,,,,,3,1,1,0,,,,,,,,,,,,,294,0,24,318,462,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1181,C,1,0,C01,5,,60,57,156,,,,0,0,,,25,,,,,,,,,,,3,0,1,1,,,,,,,,,,,,,308,0,20,328,461,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1182,B,1,0,B,0,,12,8,43,,,,0,0,,,7,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,71,0,2,73,130,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1183,B,1,0,B,0,,26,49,30,,,,1,1,,,29,,,,,,,,,,,7,4,0,0,,,,,,,,,,,,,147,0,13,160,232,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1183,E,1,0,E01,1,,14,97,177,,,,2,1,,,15,,,,,,,,,,,9,3,3,0,,,,,,,,,,,,,322,0,13,335,460,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1183,E,1,1,E01C01,1,,15,75,176,,,,3,0,,,19,,,,,,,,,,,8,3,1,0,,,,,,,,,,,,,301,0,21,322,459,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1184,B,1,0,B,5,,20,93,86,,,,1,1,,,64,,,,,,,,,,,7,1,1,0,,,,,,,,,,,,,279,0,18,297,395,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1184,C,1,0,C01,0,,21,100,65,,,,1,0,,,71,,,,,,,,,,,8,2,3,0,,,,,,,,,,,,,271,0,16,287,395,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1185,B,1,0,B,2,,88,141,111,,,,10,1,,,53,,,,,,,,,,,7,1,1,0,,,,,,,,,,,,,415,0,33,448,712,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1186,B,1,0,B,3,,16,127,133,,,,1,1,,,13,,,,,,,,,,,0,2,1,0,,,,,,,,,,,,,297,0,16,313,434,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1186,C,1,0,C01,2,,18,127,119,,,,5,1,,,17,,,,,,,,,,,15,4,1,1,,,,,,,,,,,,,310,0,14,324,434,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1186,E,1,0,E01,7,,139,82,84,,,,0,2,,,11,,,,,,,,,,,2,0,3,0,,,,,,,,,,,,,330,0,46,376,530,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1187,B,1,0,B,2,,36,153,192,,,,2,2,,,17,,,,,,,,,,,5,1,1,0,,,,,,,,,,,,,411,0,25,436,596,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1187,C,1,0,C01,4,,21,166,153,,,,3,0,,,32,,,,,,,,,,,7,1,1,0,,,,,,,,,,,,,388,0,31,419,596,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1187,C,2,0,C02,4,,40,180,120,,,,1,1,,,33,,,,,,,,,,,4,2,2,1,,,,,,,,,,,,,388,0,17,405,595,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1187,E,1,0,E01,0,,2,13,200,,,,1,1,,,9,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,226,0,7,233,305,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1188,B,1,0,B,,,54,3,107,,,,17,1,143,146,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,472,0,14,486,685,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1188,C,1,0,C01,,,47,0,102,,,,19,1,154,152,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,476,0,9,485,684,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1188,C,2,0,C02,,,31,0,105,,,,15,0,116,188,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,455,0,9,464,684,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1189,B,1,0,B,,,26,0,106,,,,12,0,162,170,,,,,,,,,,,,1,2,0,0,,,,,,,,,,,,,479,0,9,488,695,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1189,C,1,0,C01,,,33,3,119,,,,16,1,132,176,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,480,0,8,488,694,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1190,B,1,0,B,,,16,0,98,,,,9,0,133,160,,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,417,0,12,429,625,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1190,C,1,0,C01,,,18,1,135,,,,16,1,133,127,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,431,0,26,457,625,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1191,B,1,0,B,,,19,0,53,,,,13,0,114,152,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,353,0,9,362,524,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1191,C,1,0,C01,,,37,2,61,,,,13,0,104,132,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,349,0,8,357,523,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1191,C,2,0,C02,,,13,3,70,,,,10,0,130,160,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,386,0,9,395,523,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1192,B,1,0,B,,,27,3,48,,,,27,0,128,139,,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,373,1,7,381,546,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1192,C,1,0,C01,,,21,0,62,,,,20,0,132,132,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,368,0,12,380,546,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1192,C,2,0,C02,,,20,1,63,,,,27,3,116,142,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,373,0,10,383,545,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1192,S,1,0,S01,,,4,0,6,,,,0,0,14,14,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,38,0,2,40,0,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1193,B,1,0,B,,,24,0,63,,,,14,1,132,214,,,,,,,,,,,,2,1,0,0,,,,,,,,,,,,,451,0,12,463,663,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1193,C,1,0,C01,,,42,3,64,,,,17,0,143,184,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,453,0,6,459,663,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1193,C,2,0,C02,,,46,2,59,,,,15,0,142,193,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,457,0,7,464,663,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1193,C,3,0,C03,,,37,2,64,,,,16,3,162,180,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,464,0,7,471,663,ACTA LEVANTADA EN CONSEJO,,,
