CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,PAZ,MDZ,PP,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,904,B,1,0,B,7,115,1,77,,1,,124,2,5,,0,0,0,0,0,2,4,0,1,,,,,,,339,0,8,347,483,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0904BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,30,MOMAX,906,B,1,0,B,41,78,1,0,,0,73,5,0,3,,,1,0,0,0,0,0,0,0,,,,,,,202,0,8,210,313,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0906BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,30,MOMAX,907,B,1,0,B,68,106,0,0,,0,88,1,0,1,,,0,0,0,0,0,0,0,0,,,,,,,264,0,11,275,446,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0907BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,30,MOMAX,908,B,1,0,B,87,148,3,2,,0,109,11,0,0,,,0,1,1,0,0,0,0,0,,,,,,,362,0,9,371,553,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0908BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,30,MOMAX,908,C,1,0,C01,73,131,1,2,,0,87,9,0,0,,,1,0,0,0,0,0,0,0,,,,,,,304,0,3,307,464,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0908CON01.jpg
1,32,ZACATECAS,14,TLALTENANGO,30,MOMAX,909,B,1,0,B,26,33,1,0,,0,50,5,0,0,,,0,0,0,0,0,0,1,0,,,,,,,116,0,5,121,191,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0909BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,30,MOMAX,911,B,1,0,B,38,42,0,0,,0,59,1,0,0,,,0,1,0,0,0,0,0,0,,,,,,,141,0,6,147,236,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0911BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,30,MOMAX,913,B,1,0,B,13,37,1,0,,1,48,0,0,1,,,0,0,0,0,0,0,0,0,,,,,,,101,0,1,102,140,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0913BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,914,B,1,0,B,33,170,6,9,85,3,97,18,0,,15,,0,0,0,0,0,1,0,1,,,,,,,438,0,18,456,722,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0914BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,915,B,1,0,B,40,131,2,5,97,7,59,10,2,,7,,0,1,0,0,0,0,0,0,,,,,,,361,0,19,380,610,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0915BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,916,B,1,0,B,23,110,3,6,77,1,106,8,1,,19,,1,0,0,0,0,0,0,0,,,,,,,355,0,14,369,570,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0916BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,916,C,1,0,C01,12,107,0,7,65,0,78,8,0,,20,,0,0,0,0,0,0,0,0,,,,,,,297,0,17,314,499,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0916CON01.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,917,B,1,0,B,19,107,0,1,66,3,61,4,0,,4,,0,0,0,0,0,1,0,0,,,,,,,266,0,9,275,442,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0917BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,918,B,1,0,B,23,106,0,0,47,0,54,12,0,,6,,0,1,0,0,0,0,0,0,,,,,,,249,0,12,261,421,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0918BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,918,C,1,0,C01,19,89,1,3,53,3,48,10,0,,18,,0,2,0,0,0,0,0,0,,,,,,,246,0,14,260,421,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0918CON01.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,919,B,1,0,B,26,74,2,3,43,2,3,6,0,,3,,0,0,0,0,0,0,2,0,,,,,,,164,0,9,173,337,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0919BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,921,B,1,0,B,31,36,0,2,18,0,8,6,0,,2,,0,0,0,0,0,0,0,0,,,,,,,103,0,1,104,174,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0921BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,923,B,1,0,B,73,74,2,13,59,1,10,15,1,,10,,0,1,0,0,0,0,0,0,,,,,,,259,0,12,271,387,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0923BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,924,B,1,0,B,18,30,0,2,29,1,13,4,0,,7,,0,0,0,0,0,0,0,0,,,,,,,104,0,0,104,151,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0924BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,925,B,1,0,B,16,9,0,5,28,2,9,7,0,,6,,1,0,0,0,0,0,0,0,,,,,,,83,0,6,89,117,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0925BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,926,B,1,0,B,15,61,1,5,24,2,17,0,1,,14,,0,0,0,0,0,0,0,0,,,,,,,140,0,4,144,242,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0926BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,927,B,1,0,B,123,55,4,5,69,2,22,13,1,,6,,1,1,0,0,0,0,0,0,,,,,,,302,0,6,308,523,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0927BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,928,B,1,0,B,76,70,2,5,53,2,25,14,1,,7,,1,0,0,0,0,0,0,0,,,,,,,256,0,18,274,542,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0928BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,929,B,1,0,B,18,40,0,2,47,1,13,2,0,,4,,0,0,0,0,0,0,0,0,,,,,,,127,0,8,135,187,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0929BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,931,B,1,0,B,9,48,0,8,71,1,3,3,0,,10,,0,0,0,0,0,0,0,0,,,,,,,153,0,3,156,230,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0931BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,933,B,1,0,B,8,111,2,3,68,5,11,16,1,,2,,0,0,0,0,0,0,0,0,,,,,,,227,0,5,232,355,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0933BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,934,B,1,0,B,4,28,1,2,23,0,17,8,0,,3,,0,0,0,0,0,0,0,0,,,,,,,86,0,4,90,109,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0934BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,936,B,1,0,B,9,19,0,4,25,2,14,3,0,,16,,0,0,0,0,0,0,0,0,,,,,,,92,0,5,97,193,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0936BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,938,B,1,0,B,2,42,1,4,36,1,8,1,0,,0,,0,0,0,0,0,0,0,0,,,,,,,95,0,3,98,141,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0938BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,940,B,1,0,B,6,25,1,2,41,2,9,7,0,,14,,0,0,0,0,0,1,0,0,,,,,,,108,0,4,112,170,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0940BAS00.jpg
1,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,941,B,1,0,B,17,59,0,10,26,0,7,5,1,,13,,0,0,0,0,0,0,0,0,,,,,,,138,0,2,140,202,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0941BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,945,B,1,0,B,18,23,9,8,66,11,115,75,2,27,19,0,1,0,0,0,1,0,0,0,,,,,,,375,0,10,385,520,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0945BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,945,C,1,0,C01,23,24,7,9,64,14,95,69,2,35,6,2,2,0,0,0,2,2,1,1,,,,,,,358,0,12,370,519,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0945CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,946,B,1,0,B,37,29,12,4,47,24,73,78,2,29,13,5,2,1,1,0,0,0,0,0,,,,,,,357,0,12,369,492,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0946BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,946,C,1,0,C01,34,26,10,9,68,13,108,77,0,25,5,5,1,2,0,0,0,0,0,0,,,,,,,383,0,8,391,491,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0946CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,947,B,1,0,B,23,45,13,10,97,13,112,115,4,20,4,4,0,0,0,0,0,0,0,1,,,,,,,461,0,16,477,659,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0947BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,947,C,1,0,C01,20,53,9,14,69,19,139,92,4,33,4,9,0,0,1,0,0,1,0,1,,,,,,,468,1,22,491,658,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0947CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,948,B,1,0,B,18,50,6,15,75,14,81,83,4,24,6,7,3,0,0,0,2,0,0,0,,,,,,,388,0,9,397,552,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0948BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,948,C,1,0,C01,11,36,5,10,85,11,121,76,2,37,6,5,0,0,1,0,0,2,0,0,,,,,,,408,0,14,422,551,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0948CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,949,B,1,0,B,24,58,4,4,78,13,65,59,3,17,5,7,0,0,1,0,1,3,1,1,,,,,,,344,0,7,351,463,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0949BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,949,C,1,0,C01,33,39,3,3,78,15,66,74,2,29,7,7,2,1,0,0,1,0,0,0,,,,,,,360,0,7,367,462,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0949CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,950,B,1,0,B,4,30,1,4,17,2,30,3,1,19,1,2,0,0,0,0,0,0,0,1,,,,,,,115,0,4,119,164,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0950BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,951,B,1,0,B,11,71,6,3,84,13,55,50,1,22,6,8,0,0,0,0,0,0,0,0,,,,,,,330,0,17,347,460,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0951BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,951,C,1,0,C01,8,66,0,2,86,10,69,46,2,33,3,6,1,0,0,0,0,1,0,0,,,,,,,333,0,22,355,460,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0951CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,952,B,1,0,B,11,111,7,5,70,17,89,40,0,29,1,24,1,0,0,0,1,2,0,0,,,,,,,408,0,16,424,598,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0952BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,952,C,1,0,C01,9,123,4,6,62,10,88,51,3,38,8,19,0,0,0,0,0,0,0,0,,,,,,,421,0,15,436,597,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0952CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,952,C,2,0,C02,6,121,1,4,56,5,78,60,3,51,0,19,0,0,0,0,1,0,0,0,,,,,,,405,0,13,418,597,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0952CON02.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,953,B,1,0,B,17,66,4,4,73,16,65,38,1,27,8,1,0,0,0,0,1,0,0,0,,,,,,,321,0,10,331,458,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0953BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,953,C,1,0,C01,10,94,2,5,88,4,87,42,0,24,2,5,0,0,0,0,1,0,0,0,,,,,,,364,0,8,372,458,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0953CON01.jpg
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,954,B,1,0,B,153,132,38,3,4,2,,10,0,4,,,9,4,0,0,0,0,0,0,,,,,,,359,0,15,374,555,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0954BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,955,B,1,0,B,156,134,36,4,1,4,,15,0,4,,,9,5,3,0,1,0,0,0,,,,,,,372,0,17,389,602,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0955BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,956,B,1,0,B,156,75,16,0,2,4,,23,0,0,,,8,7,1,0,0,1,0,0,,,,,,,293,0,7,300,533,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0956BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,957,B,1,0,B,193,96,29,2,1,8,,8,2,0,,,8,5,1,0,0,0,0,0,,,,,,,353,0,5,358,576,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0957BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,958,B,1,0,B,102,143,14,3,7,1,,20,0,0,,,2,5,0,0,0,0,0,0,,,,,,,297,0,19,316,640,Acta levantada en consejo,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0958BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,960,B,1,0,B,39,34,3,0,0,1,,6,0,0,,,1,0,0,0,0,0,0,0,,,,,,,84,0,0,84,137,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0960BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,961,B,1,0,B,64,75,22,3,1,2,,12,1,0,,,3,0,0,0,0,0,0,0,,,,,,,183,0,8,191,379,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0961BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,962,B,1,0,B,45,61,34,1,5,0,,10,1,0,,,2,1,0,0,0,0,0,0,,,,,,,160,0,4,164,228,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0962BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,963,B,1,0,B,100,87,16,1,0,4,,1,0,2,,,1,3,1,0,0,0,0,0,,,,,,,216,0,4,220,323,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0963BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,964,B,1,0,B,120,104,10,0,1,2,,7,0,1,,,1,1,0,0,0,0,0,0,,,,,,,247,0,11,258,362,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0964BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,964,E,1,0,E01,31,23,7,1,0,0,,0,0,0,,,2,1,0,0,0,0,0,1,,,,,,,66,0,3,69,105,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0964EXT00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,965,B,1,0,B,85,47,6,115,4,9,19,43,0,,,,2,1,0,0,0,5,0,0,,,,,,,336,0,12,348,574,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0965BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,965,C,1,0,C01,100,46,3,97,3,9,9,35,1,,,,4,0,1,0,6,7,1,0,,,,,,,322,0,20,342,573,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0965CON01.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,965,C,2,0,C02,72,45,7,90,3,4,20,56,6,,,,1,0,0,0,2,2,0,0,,,,,,,308,17,17,342,573,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0965CON02.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,966,B,1,0,B,111,44,16,95,5,11,11,28,1,,,,3,0,1,0,1,3,0,0,,,,,,,330,0,18,348,605,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0966BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,966,C,1,0,C01,112,44,12,112,8,8,8,32,1,,,,6,4,0,0,2,3,0,0,,,,,,,352,0,13,365,604,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0966CON01.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,967,B,1,0,B,96,41,12,82,4,11,8,28,1,,,,2,3,0,1,1,3,1,1,,,,,,,295,0,8,303,494,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0967BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,967,C,1,0,C01,69,44,14,77,3,2,3,20,2,,,,0,0,2,0,3,2,0,1,,,,,,,242,0,3,245,442,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0967CON01.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,968,B,1,0,B,115,58,5,106,7,22,12,57,1,,,,1,2,1,0,1,2,0,0,,,,,,,390,0,24,414,668,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0968BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,968,C,1,0,C01,121,59,8,101,5,14,12,44,1,,,,4,0,0,0,2,0,0,0,,,,,,,371,0,25,396,667,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0968CON01.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,969,B,1,0,B,128,93,8,95,3,11,15,41,1,,,,1,0,1,1,2,3,0,0,,,,,,,403,0,18,421,745,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0969BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,969,C,1,0,C01,108,93,9,114,5,10,18,48,2,,,,2,2,0,0,4,0,0,0,,,,,,,415,0,18,433,745,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0969CON01.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,969,C,2,0,C02,124,80,7,109,5,9,12,44,3,,,,1,4,2,0,0,2,0,1,,,,,,,403,0,19,422,744,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0969CON02.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,970,B,1,0,B,127,68,7,71,4,14,24,30,0,,,,6,0,2,0,2,3,0,0,,,,,,,358,0,20,378,723,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0970BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,971,B,1,0,B,130,45,10,117,10,7,35,43,7,,,,2,2,1,0,3,5,0,0,,,,,,,417,0,27,444,723,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0971BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,972,B,1,0,B,100,53,4,119,4,9,9,50,2,,,,3,2,2,0,4,3,0,0,,,,,,,364,0,13,377,604,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0972BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,973,B,1,0,B,100,52,10,108,4,11,9,41,0,,,,3,1,1,0,6,2,0,1,,,,,,,349,0,16,365,618,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0973BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,973,C,1,0,C01,107,58,11,115,4,7,8,43,2,,,,5,4,2,0,4,3,0,0,,,,,,,373,0,18,391,618,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0973CON01.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,974,B,1,0,B,61,45,3,103,4,12,21,35,6,,,,1,0,0,0,2,4,0,2,,,,,,,299,0,12,311,492,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0974BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,974,C,1,0,C01,69,41,3,90,4,7,19,54,3,,,,2,1,1,0,7,4,0,0,,,,,,,305,0,21,326,491,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0974CON01.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,975,B,1,0,B,57,61,3,71,4,5,12,26,0,,,,1,0,0,1,2,2,0,0,,,,,,,245,0,9,254,429,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0975BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,976,B,1,0,B,52,33,3,62,2,6,12,18,1,,,,4,2,1,0,1,1,0,0,,,,,,,198,0,14,212,378,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0976BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,976,C,1,0,C01,69,47,0,46,2,6,4,21,1,,,,2,2,0,0,0,5,0,0,,,,,,,205,0,9,214,377,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0976CON01.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,977,B,1,0,B,70,32,7,64,6,15,3,29,1,,,,1,1,1,0,2,0,1,0,,,,,,,233,0,11,244,439,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0977BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,977,C,1,0,C01,74,41,6,58,3,6,7,28,1,,,,2,1,1,0,0,3,0,0,,,,,,,231,0,10,241,439,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0977CON01.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,978,B,1,0,B,104,46,7,137,5,10,15,31,2,,,,6,2,2,1,3,3,0,0,,,,,,,374,0,19,393,731,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0978BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,978,C,1,0,C01,115,57,8,126,5,17,14,35,0,,,,4,4,2,0,1,1,0,0,,,,,,,389,0,24,413,730,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0978CON01.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,979,B,1,0,B,67,37,6,81,3,12,9,36,4,,,,1,1,0,0,2,3,0,0,,,,,,,262,0,15,277,461,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0979BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,979,C,1,0,C01,68,51,2,65,2,5,8,30,3,,,,3,0,0,0,3,3,0,0,,,,,,,243,0,13,256,460,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0979CON01.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,980,B,1,0,B,46,34,3,56,2,5,16,1,0,,,1,0,0,0,1,0,0,0,0,,,,,,,165,0,16,181,324,Acta casilla,,Se convierten en votos nulos los del Partido del Pueblo al no registrar candidato,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0980BAS00.jpg
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,981,B,1,0,B,29,6,4,31,1,1,5,4,1,,,,0,1,0,0,0,0,0,0,,,,,,,83,0,5,88,133,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/A0981BAS00.jpg
