CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PVEM,NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PRD,PT,PRD_PT,MC,PSD,MORENA,ES,PH,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,432,B,25,65,28,5,4,0,0,2,55,4,,22,23,32,26,17,,,,1,308,17,326,724,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,432,C01,26,60,22,11,1,0,0,1,46,3,,34,11,36,17,32,,,,0,300,18,318,724,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,433,B,10,39,15,3,1,0,0,0,69,6,,54,27,30,7,17,,,,2,278,25,305,696,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,433,C01,15,33,14,5,1,0,0,0,90,3,,58,8,38,16,23,,,,0,304,10,314,696,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,433,C02,10,39,15,3,1,0,0,0,69,6,,56,27,30,8,19,,,,2,283,20,305,696,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,434,B,18,56,13,0,0,0,0,0,90,8,,45,14,35,26,24,,,,0,329,19,348,744,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,434,C01,10,39,15,7,2,0,0,0,79,8,,44,14,48,26,22,,,,1,314,18,333,743,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,434,C02,25,55,20,8,3,0,1,0,100,6,,44,8,47,23,13,,,,1,353,22,376,743,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,435,B,9,39,16,4,0,0,0,0,62,6,,61,4,35,26,18,,,,0,280,14,294,683,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,435,C01,17,28,12,6,0,0,0,0,49,3,,58,8,40,21,18,,,,0,260,35,295,682,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,435,C02,14,40,13,7,0,0,0,0,61,6,,57,8,31,21,18,,,,0,276,15,291,682,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,436,B,31,23,15,3,0,0,0,0,51,2,,30,18,40,11,15,,,,1,239,12,252,610,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,436,C01,14,40,14,3,1,0,0,0,47,4,,34,12,33,13,13,,,,1,228,12,241,610,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,436,C02,28,24,12,9,0,0,0,0,71,2,,39,18,41,11,12,,,,1,267,15,283,610,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,436,C03,13,33,15,7,1,1,0,0,69,6,,26,5,29,20,19,,,,0,244,18,262,610,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,436,C04,15,30,16,4,1,1,1,0,48,8,,51,20,32,16,18,,,,0,261,17,278,609,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,437,B,22,34,20,6,0,0,0,0,59,2,,30,18,42,12,18,,,,0,263,11,274,663,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,437,C01,17,27,15,8,0,0,0,0,63,2,,31,14,42,19,22,,,,0,260,12,272,663,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,437,C02,21,47,11,10,0,0,0,0,52,1,,30,13,44,10,21,,,,0,260,14,274,662,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,437,C03,9,24,21,9,2,0,0,0,59,6,,34,21,43,9,20,,,,0,257,13,270,662,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,438,B,22,33,20,3,0,0,0,0,60,2,,47,6,35,10,17,,,,0,255,11,266,571,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,438,C01,10,28,16,3,0,0,0,0,75,3,,63,8,30,15,18,,,,0,269,18,287,571,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,438,C02,19,27,21,6,0,0,0,0,44,3,,75,8,32,12,15,,,,0,262,2,264,571,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,438,C03,15,32,13,3,0,0,0,0,68,4,,65,13,30,14,11,,,,0,268,12,280,570,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,439,B,15,22,21,9,0,0,0,1,55,2,,48,17,45,25,23,,,,0,283,17,300,642,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,439,C01,20,37,10,6,3,0,0,1,58,6,,42,9,49,24,10,,,,2,275,18,295,641,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,439,C02,21,33,18,4,0,0,0,0,64,4,,47,10,33,16,24,,,,0,274,18,292,641,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,440,B,28,45,14,3,1,0,0,0,37,5,,22,9,21,26,15,,,,0,226,30,256,505,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,440,C01,34,57,18,2,0,0,0,0,57,0,,19,9,28,17,16,,,,0,257,18,275,504,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,441,B,40,47,8,4,2,0,0,0,33,3,,34,10,62,16,16,,,,2,275,28,305,579,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,441,C01,43,64,19,7,1,0,0,0,17,0,,37,6,57,23,16,,,,0,290,14,304,578,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,442,B,17,22,16,3,1,0,0,0,53,5,,25,6,19,10,14,,,,0,191,20,211,388,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,442,C01,22,25,17,1,1,0,1,0,37,3,,27,6,21,16,22,,,,0,199,12,211,388,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,443,B,34,31,10,6,1,1,0,0,57,3,,20,8,24,27,27,,,,1,249,18,268,454,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,443,C01,38,27,13,2,0,0,0,0,41,3,,29,8,26,13,33,,,,2,233,17,252,453,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,444,B,26,52,16,11,1,0,0,0,104,5,,24,10,60,25,27,,,,0,361,23,384,726,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,444,C01,47,58,21,7,2,0,0,0,84,6,,29,10,51,19,16,,,,0,350,31,381,725,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,445,B,21,20,10,3,0,0,0,1,59,2,,63,4,25,16,8,,,,0,232,14,246,597,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,445,C01,24,30,18,4,0,0,0,0,58,1,,53,9,28,15,13,,,,1,253,13,267,597,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,445,C02,30,23,15,6,0,0,0,1,66,6,,46,9,39,10,9,,,,0,260,9,269,597,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,445,C03,19,20,17,2,0,1,0,0,72,3,,46,7,31,9,12,,,,0,239,13,252,596,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,446,B,12,23,16,3,1,0,0,0,58,7,,17,8,24,18,24,,,,1,211,17,229,427,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,446,C01,23,34,17,2,0,0,0,0,66,2,,13,5,28,11,28,,,,1,229,12,242,426,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,447,B,24,27,9,5,1,0,0,0,32,1,,15,6,46,14,15,,,,0,195,18,213,382,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,447,C01,17,39,15,3,10,0,0,0,29,10,,18,5,29,17,7,,,,1,199,17,217,381,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,448,B,25,46,16,5,0,0,0,0,49,3,,35,9,29,19,17,,,,0,253,18,271,654,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,448,C01,30,44,9,6,0,0,0,0,55,5,,30,15,26,23,13,,,,1,256,16,273,654,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,448,C02,32,59,22,4,0,0,0,0,58,3,,46,13,31,17,12,,,,0,297,13,310,654,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,448,C03,19,58,9,7,2,0,0,0,62,2,,35,16,37,19,16,,,,0,282,7,289,653,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,449,B,17,50,11,5,1,0,0,0,76,0,,45,13,33,14,19,,,,1,284,11,296,645,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,449,C01,21,50,4,2,1,0,0,0,68,2,,42,5,34,12,13,,,,0,254,10,264,645,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,449,C02,13,45,10,11,1,0,0,0,73,3,,22,10,24,11,14,,,,0,237,14,251,645,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,449,C03,10,41,20,2,1,0,0,0,67,0,,39,8,38,5,13,,,,0,244,15,259,645,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,449,C04,15,44,15,4,0,0,0,1,76,1,,30,6,41,13,21,,,,0,267,10,277,644,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,449,C05,12,28,11,6,0,0,0,0,56,2,,31,8,59,18,16,,,,0,247,21,268,644,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,449,C06,23,38,21,5,1,0,0,0,80,1,,31,8,27,27,13,,,,0,275,13,288,644,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,450,B,21,41,9,7,3,0,0,0,58,1,,50,8,62,17,13,,,,0,290,13,303,632,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,450,C01,16,46,7,1,0,0,0,0,63,1,,50,5,59,12,14,,,,0,274,17,291,631,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,450,C02,25,47,6,5,2,0,0,0,58,1,,51,6,47,9,13,,,,0,270,26,296,631,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,450,C03,19,44,14,4,1,0,0,1,52,3,,57,5,49,15,13,,,,0,277,14,291,631,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,451,B,28,55,21,9,3,0,0,0,38,6,,25,8,71,21,33,,,,1,318,12,331,560,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,451,C01,25,79,16,6,1,0,0,1,46,6,,22,4,61,14,22,,,,0,303,15,318,559,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,452,B,27,57,16,4,0,0,0,0,51,5,,27,6,45,21,20,,,,0,279,20,299,526,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,452,C01,34,43,10,7,0,0,0,0,39,9,,24,6,56,13,17,,,,0,258,16,274,525,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,453,B,13,89,18,4,2,0,0,0,71,5,,52,5,48,21,22,,,,0,350,18,368,730,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,453,C01,19,64,16,4,1,1,0,0,47,5,,45,7,55,4,33,,,,0,301,21,322,729,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,453,C02,21,75,8,5,6,0,0,1,66,8,,38,6,44,16,33,,,,1,327,13,341,729,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,453,C03,24,81,7,4,0,0,0,0,54,2,,45,9,50,25,23,,,,0,324,24,348,729,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,453,C04,21,78,15,1,2,0,0,0,44,3,,44,4,46,13,24,,,,0,295,16,311,729,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,454,B,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,0,745,SIN ACTA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,454,C01,15,49,20,4,0,1,0,0,61,4,,46,5,58,7,16,,,,0,286,17,303,744,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,454,C02,14,54,21,4,0,0,0,0,64,2,,35,4,61,7,15,,,,0,281,7,288,744,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,454,C03,12,60,28,9,1,0,0,0,74,3,,44,3,61,10,14,,,,0,319,19,338,744,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,455,B,6,48,22,3,6,0,0,0,40,1,,37,3,32,17,32,,,,0,247,30,277,636,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,455,C01,12,60,9,2,2,1,0,0,45,0,,28,0,42,12,49,,,,0,262,20,282,636,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,455,C02,15,61,20,5,2,0,0,1,51,0,,40,4,40,7,49,,,,0,295,21,316,636,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,455,C03,13,93,15,8,0,1,0,0,47,1,,34,5,40,8,35,,,,0,300,18,318,636,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,455,C04,12,68,15,5,2,0,0,0,43,3,,41,5,32,4,37,,,,1,267,19,287,635,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,455,E01,22,43,18,5,3,0,0,0,47,0,,16,2,32,14,27,,,,0,229,21,250,583,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,455,E01C01,25,42,14,1,0,0,0,1,36,4,,39,0,26,7,29,,,,0,224,17,241,583,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,455,E01C02,17,50,14,2,1,0,0,0,48,2,,28,4,34,7,21,,,,0,228,13,241,582,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,456,B,19,75,15,8,4,0,0,1,79,1,,37,2,52,30,17,,,,0,340,18,358,731,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,456,C01,14,49,17,9,1,0,0,1,86,2,,29,5,25,34,26,,,,1,298,13,312,731,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,456,C02,19,73,19,5,0,0,0,0,66,2,,35,0,39,21,25,,,,0,304,0,304,731,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,456,C03,15,74,13,6,1,1,1,1,65,6,,43,4,31,27,21,,,,0,309,18,327,730,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,457,B,12,47,23,9,0,0,0,0,65,0,,32,3,68,16,13,,,,0,288,8,296,603,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,457,C01,10,40,20,2,1,0,0,0,36,1,,38,3,72,20,21,,,,0,264,11,275,603,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,457,C02,23,36,14,1,1,0,0,0,51,0,,42,5,45,16,27,,,,0,261,18,279,603,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,457,C03,7,55,15,4,0,0,0,0,38,3,,47,3,78,12,12,,,,0,274,9,283,602,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,458,B,13,39,13,10,1,0,0,0,48,5,,35,0,47,10,15,,,,0,236,6,242,515,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,458,C01,19,34,11,6,3,0,0,1,51,8,,24,9,44,14,8,,,,0,232,11,243,514,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,458,C02,9,52,14,7,0,0,0,0,40,3,,46,3,48,16,16,,,,0,254,12,266,514,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,459,B,23,58,17,12,2,1,0,1,43,3,,39,4,74,14,19,,,,0,310,17,327,736,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,459,C01,28,61,19,16,4,0,0,0,37,4,,65,3,74,15,27,,,,0,353,20,373,735,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,460,B,20,36,7,5,0,0,0,0,43,3,,30,8,27,8,9,,,,0,196,13,209,417,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,460,C01,17,31,13,6,0,0,0,1,34,3,,29,3,33,15,7,,,,0,192,8,200,417,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,461,B,16,33,25,2,1,0,0,0,47,0,,30,9,31,19,13,,,,0,226,16,242,510,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,461,C01,13,25,9,5,1,0,1,0,52,3,,29,10,35,15,13,,,,0,211,13,224,510,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,462,B,17,50,19,11,0,0,0,3,32,4,,23,3,26,24,9,,,,0,221,25,246,516,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,462,C01,22,58,13,8,0,0,0,0,31,1,,16,10,32,15,15,,,,1,221,7,229,516,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,463,B,23,55,17,9,1,1,0,2,59,6,,30,3,59,21,10,,,,0,296,15,311,706,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,463,C01,18,67,21,1,0,1,0,0,65,4,,25,8,66,6,13,,,,0,295,16,311,705,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,464,B,18,50,13,7,2,0,1,0,82,5,,35,5,49,11,18,,,,0,296,22,318,715,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,464,C01,24,48,15,3,1,1,0,0,66,3,,36,12,49,12,22,,,,0,292,20,312,715,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,464,C02,24,52,12,10,1,0,0,0,73,3,,40,2,50,26,20,,,,2,313,17,332,715,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,464,C03,19,56,14,9,2,0,0,0,62,1,,43,8,52,18,23,,,,0,307,25,332,714,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,465,B,12,81,22,0,1,0,0,0,48,3,,31,6,40,13,21,,,,0,278,16,294,611,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,465,C01,13,102,19,8,0,0,0,0,41,2,,28,4,40,10,20,,,,0,287,14,301,611,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,465,C02,7,83,18,9,0,0,0,0,60,1,,28,3,36,12,16,,,,0,273,10,283,610,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,465,C03,11,90,11,10,0,0,0,0,52,0,,25,1,33,14,15,,,,0,262,20,282,610,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,465,E01,28,34,8,9,1,0,0,0,64,4,,36,7,31,21,21,,,,0,264,13,277,590,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,465,E01C01,41,31,8,4,0,0,0,0,81,8,,26,11,42,15,23,,,,0,290,15,305,589,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,465,E01C02,44,34,10,4,0,0,0,0,61,1,,34,5,35,25,21,,,,0,274,20,294,589,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,465,E01C03,41,42,6,4,0,0,0,0,64,0,,24,12,30,18,19,,,,0,260,13,273,589,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,465,E02,10,82,18,7,4,0,0,0,44,4,,39,9,28,13,16,,,,0,274,11,285,576,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,465,E02C01,9,55,15,6,3,1,0,1,44,2,,46,4,19,14,23,,,,0,242,10,252,576,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,465,E02C02,4,67,14,9,3,0,0,0,58,1,,32,2,27,15,17,,,,0,249,8,257,575,ACTA CASILLA,,,
,17,MORELOS,6,JIUTEPEC NORTE,11,JIUTEPEC,465,E02C03,7,68,16,6,2,0,0,1,47,4,,35,4,26,13,24,,,,0,253,16,269,575,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,466,B,26,25,3,5,2,0,0,0,35,1,,15,10,40,14,19,,,,1,195,16,212,425,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,466,C01,16,36,10,6,0,0,0,1,39,4,,16,5,41,19,13,,,,2,206,13,221,425,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,467,B,22,60,17,3,2,0,0,1,69,19,,29,7,31,20,21,,,,0,301,24,325,598,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,467,C01,19,63,15,3,1,0,0,0,86,4,,16,4,43,18,13,,,,1,285,24,310,598,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,468,B,23,48,15,1,0,0,0,0,73,3,,37,5,51,10,16,,,,0,282,21,303,687,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,468,C01,44,38,11,2,0,0,0,0,67,3,,33,6,47,28,23,,,,0,302,1,303,686,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,468,C02,34,41,9,3,0,0,0,0,61,0,,23,8,30,29,21,,,,2,259,9,270,686,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,468,C03,25,47,14,3,0,0,0,0,58,6,,29,7,36,26,18,,,,0,269,15,284,686,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,468,C04,33,35,18,6,1,1,0,0,56,2,,20,9,27,34,32,,,,2,274,14,290,686,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,469,B,23,48,15,1,0,0,0,0,73,3,,37,5,51,10,16,,,,0,282,21,303,658,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,469,C01,17,38,12,3,0,0,0,0,66,3,,40,6,55,18,20,,,,0,278,10,288,658,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,469,C02,19,42,16,2,0,0,0,0,81,2,,35,6,51,13,17,,,,0,284,20,304,657,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,470,B,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,0,638,SIN ACTA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,470,C01,21,59,16,6,1,0,0,0,65,4,,37,11,41,16,13,,,,0,290,12,302,638,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,470,C02,18,59,22,3,0,0,0,0,69,1,,39,11,53,12,25,,,,2,312,8,322,637,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,471,B,47,39,19,2,0,0,0,1,87,4,,7,19,23,18,11,,,,0,277,17,294,707,ACTA LEVANTADA EN CONSEJO,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,471,C01,51,38,15,6,0,0,0,0,77,3,,8,16,22,11,16,,,,0,263,15,278,707,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,471,C02,47,52,26,10,3,0,0,1,57,2,,10,10,42,23,9,,,,0,292,20,312,707,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,472,B,50,65,32,6,0,0,0,0,91,3,,16,8,24,13,18,,,,0,326,15,341,741,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,472,C01,35,46,33,8,2,0,0,1,75,12,,11,14,21,10,14,,,,0,282,21,303,741,ACTA CASILLA,,,
,17,MORELOS,7,JIUTEPEC SUR,11,JIUTEPEC,472,C02,35,50,22,4,0,0,0,1,84,7,,23,21,19,13,13,,,,0,292,16,308,741,ACTA CASILLA,,,
