CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,CP,MC,NA,MORENA,ES,PAN_MC,PRI_NA,PRI_NA_CP,PRI_PVEM_NA,PRI_PVEM_CP,PRI_CP,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,977,C,3,0,C03,,23,78,7,12,4,,29,96,5,96,,,,,,,0,0,0,0,350,0,11,361,723,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,977,C,4,0,C04,,27,86,9,11,12,,17,118,6,86,,,,,,,2,0,0,0,374,0,15,389,723,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,977,C,5,0,C05,,25,109,6,16,9,,16,91,3,68,,,,,,,3,0,0,0,346,0,15,361,723,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,977,E,1,0,E01,,42,66,11,10,14,,19,84,3,110,,,,,,,0,0,0,1,360,0,22,382,598,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,977,E,1,1,E01C01,,54,58,3,9,9,,22,89,5,130,,,,,,,1,1,0,0,381,0,29,410,598,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,977,E,1,2,E01C02,,29,47,14,16,10,,11,93,3,121,,,,,,,1,0,0,0,345,0,25,370,598,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,978,B,1,0,B,,26,136,9,12,8,,11,85,6,86,,,,,,,0,0,0,1,380,0,24,404,747,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,979,B,1,0,B,,18,100,3,16,5,,7,70,6,67,,,,,,,0,0,0,1,293,0,24,317,621,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,979,C,1,0,C01,,18,112,8,12,4,,13,57,7,60,,,,,,,2,0,0,1,294,0,8,302,620,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,980,B,1,0,B,,10,55,4,12,7,,11,35,4,33,,,,,,,0,0,0,0,171,0,13,184,452,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,980,C,1,0,C01,,18,54,4,10,17,,9,49,17,25,,,,,,,1,0,0,2,206,0,16,222,451,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,981,B,1,0,B,,22,97,6,8,18,,7,55,2,58,,,,,,,0,0,0,1,274,0,19,293,707,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,982,B,1,0,B,,60,11,10,9,7,,5,66,9,282,,,,,,,3,1,0,0,463,2,16,481,656,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,982,C,1,0,C01,,83,7,14,15,3,,9,57,4,265,,,,,,,0,1,0,0,458,0,14,472,655,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,983,B,1,0,B,,82,11,4,16,6,,4,52,4,330,,,,,,,0,0,0,1,510,2,17,529,695,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,983,C,1,0,C01,,81,10,6,13,2,,8,40,5,339,,,,,,,2,0,0,5,511,1,15,527,695,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,983,C,2,0,C02,,83,3,7,9,3,,6,60,5,349,,,,,,,2,0,0,0,527,0,14,541,695,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,984,B,1,0,B,,75,7,3,14,5,,8,60,8,375,,,,,,,2,0,0,0,557,0,20,577,744,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,984,C,1,0,C01,,64,14,6,13,6,,10,60,6,360,,,,,,,1,0,0,0,540,1,26,567,744,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,984,C,2,0,C02,,61,9,6,12,2,,13,66,7,363,,,,,,,3,0,0,0,542,0,25,567,743,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,2,SAN LUIS POTOSI,28,SAN LUIS POTOSI,985,B,1,0,B,,,33,5,32,,,,74,5,132,,33,,,,,1,1,3,0,319,0,25,344,523,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,2,SAN LUIS POTOSI,28,SAN LUIS POTOSI,985,C,1,0,C01,,,34,7,22,,,,68,9,131,,37,,,,,1,1,0,1,311,0,0,311,523,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,986,B,1,0,B,,47,8,9,23,6,,18,113,7,207,,,,,,,1,0,0,0,439,1,21,461,620,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,987,B,1,0,B,,38,15,5,18,7,,14,88,6,115,,,,,,,2,0,0,2,310,0,19,329,472,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,987,C,1,0,C01,,39,15,12,24,9,,12,62,4,140,,,,,,,0,1,1,0,319,0,23,342,472,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,988,B,1,0,B,,24,49,10,14,6,,17,58,2,69,,,,,,,0,0,0,1,250,2,12,264,429,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,988,C,1,0,C01,,26,32,5,12,3,,6,58,6,81,,,,,,,0,0,0,0,229,0,17,246,428,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,989,B,1,0,B,,31,30,9,14,4,,11,68,5,104,,,,,,,0,0,0,1,277,0,12,289,383,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,989,C,1,0,C01,,27,21,2,8,7,,12,71,4,96,,,,,,,1,1,0,1,251,0,18,269,383,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,990,B,1,0,B,,49,51,8,14,8,,32,80,4,113,,,,,,,3,0,0,0,362,0,25,387,578,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,991,B,1,0,B,,16,32,4,0,3,,21,71,7,117,,,,,,,0,0,0,0,271,0,28,299,449,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,992,B,1,0,B,,21,25,6,15,4,,24,75,3,111,,,,,,,1,1,0,1,287,0,22,309,547,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,993,B,1,0,B,,24,48,8,11,7,,25,51,2,95,,,,,,,1,1,0,0,273,1,13,287,543,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,994,B,1,0,B,,23,37,2,6,6,,19,64,3,75,,,,,,,0,1,0,0,236,0,9,245,506,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,994,C,1,0,C01,,27,46,6,5,14,,20,49,6,87,,,,,,,1,0,0,0,261,0,19,280,505,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,995,B,1,0,B,,43,51,9,5,10,,32,98,3,125,,,,,,,1,0,0,0,377,0,13,390,656,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,996,B,1,0,B,,25,47,8,5,5,,18,63,7,95,,,,,,,0,0,0,0,273,0,18,291,522,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,996,C,1,0,C01,,26,40,8,14,7,,19,54,2,92,,,,,,,1,0,0,1,264,0,21,285,522,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,997,B,1,0,B,,175,33,10,17,7,,23,102,7,113,,,,,,,2,0,0,0,489,2,26,517,561,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,997,C,1,0,C01,,48,52,13,11,7,,13,95,5,139,,,,,,,0,1,0,2,386,0,23,409,561,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,998,B,1,0,B,,52,17,5,18,10,,10,63,7,188,,,,,,,4,1,0,1,376,0,25,401,570,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,998,C,1,0,C01,,36,16,10,15,4,,11,71,7,205,,,,,,,2,0,0,0,377,1,13,391,570,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,998,C,2,0,C02,,35,29,5,16,6,,7,68,7,208,,,,,,,0,0,1,0,382,2,22,406,570,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,999,B,1,0,B,,60,15,8,16,5,,12,87,7,251,,,,,,,0,0,0,0,461,1,27,489,625,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,999,C,1,0,C01,,49,15,5,16,8,,7,73,10,252,,,,,,,3,0,0,0,438,0,26,464,625,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,999,C,2,0,C02,,68,20,7,20,10,,11,62,10,232,,,,,,,1,1,0,1,443,1,21,465,624,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1000,B,1,0,B,,59,8,12,6,2,,5,45,2,272,,,,,,,0,0,0,0,411,0,19,430,570,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1000,C,1,0,C01,,38,4,7,9,3,,11,46,5,264,,,,,,,0,0,0,0,387,0,23,410,570,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1000,C,2,0,C02,,52,7,6,11,4,,5,50,9,273,,,,,,,12,0,0,0,429,0,21,450,569,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1001,B,1,0,B,,60,2,5,13,6,,9,64,4,196,,,,,,,2,0,0,0,361,0,18,379,505,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1001,C,1,0,C01,,48,13,9,10,8,,10,84,1,177,,,,,,,1,1,0,1,363,2,5,370,505,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1001,C,2,0,C02,,45,13,4,13,8,,7,71,3,183,,,,,,,0,0,0,2,349,0,16,365,504,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1002,B,1,0,B,,4,6,9,12,2,,12,62,4,146,,,,,,,0,0,0,0,257,0,13,270,413,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1002,C,1,0,C01,,25,10,8,16,1,,8,64,2,145,,,,,,,1,0,0,0,280,3,13,296,413,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1003,B,1,0,B,,45,38,4,18,8,,11,68,5,159,,,,,,,2,0,0,0,358,1,27,386,621,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1004,B,1,0,B,,54,14,10,21,5,,13,61,4,278,,,,,,,0,0,0,1,461,0,19,480,626,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1004,C,1,0,C01,,73,8,12,27,2,,15,60,6,238,,,,,,,1,0,0,0,442,0,25,467,625,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1005,B,1,0,B,,41,23,2,12,7,,11,39,4,172,,,,,,,1,0,0,0,312,1,17,330,452,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1005,C,1,0,C01,,39,6,10,10,15,,8,53,7,169,,,,,,,3,0,0,0,320,1,18,339,451,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1006,B,1,0,B,,24,48,0,9,7,,12,83,0,82,,,,,,,0,0,0,0,265,0,16,281,461,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1006,C,1,0,C01,,24,49,7,13,8,,22,59,6,88,,,,,,,4,0,0,0,280,0,11,291,461,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1007,B,1,0,B,,39,33,9,12,7,,9,55,5,104,,,,,,,1,1,0,0,275,0,14,289,453,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1007,C,1,0,C01,,27,29,7,18,5,,11,60,1,99,,,,,,,0,1,3,2,263,0,23,286,453,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1008,B,1,0,B,,41,71,5,11,8,,25,73,3,107,,,,,,,2,2,1,0,349,0,21,370,611,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1009,B,1,0,B,,44,37,5,11,6,,26,76,7,133,,,,,,,1,0,0,0,346,0,22,368,561,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1010,B,1,0,B,,16,30,2,4,1,,10,24,0,36,,,,,,,1,0,0,0,124,1,7,132,318,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1011,B,1,0,B,,46,65,4,10,5,,31,76,9,97,,,,,,,1,0,0,0,344,0,26,370,607,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1012,B,1,0,B,,41,40,7,7,6,,25,72,2,83,,,,,,,1,1,0,0,285,0,20,305,567,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1012,C,1,0,C01,,30,46,6,8,10,,13,69,5,79,,,,,,,2,0,0,0,268,0,23,291,567,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1013,B,1,0,B,,25,36,8,12,6,,11,47,7,48,,,,,,,0,0,0,0,200,0,16,216,415,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1013,C,1,0,C01,,34,41,5,10,0,,13,49,3,76,,,,,,,4,0,0,2,237,2,18,257,415,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1014,B,1,0,B,,18,24,7,7,2,,32,51,8,66,,,,,,,2,0,0,0,217,0,14,231,452,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1014,C,1,0,C01,,25,44,6,6,6,,18,45,5,69,,,,,,,0,1,0,0,225,0,17,242,452,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1015,B,1,0,B,,22,47,6,8,5,,13,44,2,69,,,,,,,1,0,0,0,217,0,18,235,477,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1015,C,1,0,C01,,18,40,5,5,6,,16,39,4,83,,,,,,,2,1,0,1,220,0,21,241,477,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1016,B,1,0,B,,13,25,3,4,3,,11,29,3,70,,,,,,,0,0,0,0,161,0,6,167,291,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1016,S,1,0,SMR01,,0,6,0,1,1,,1,9,0,6,,,,,,,0,0,0,0,24,0,292,316,,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1016,S,1,0,SRP01,71,25,19,12,6,2,11,11,116,7,,,,,,,,,,,,280,0,324,604,,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1017,B,1,0,B,,22,45,8,10,5,,13,49,2,109,,,,,,,0,0,0,0,263,0,13,276,399,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1017,C,1,0,C01,,24,31,4,8,8,,19,41,1,102,,,,,,,3,0,0,0,241,0,14,255,399,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1018,B,1,0,B,,32,61,15,9,4,,29,70,7,132,,,,,,,5,0,1,0,365,0,26,391,630,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1018,C,1,0,C01,,22,51,17,7,13,,26,71,5,132,,,,,,,0,2,0,0,346,0,29,375,629,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1019,B,1,0,B,,45,19,9,11,8,,40,84,13,181,,,,,,,0,0,0,0,410,1,23,434,602,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1019,C,1,0,C01,,41,30,10,17,11,,24,99,11,166,,,,,,,0,0,0,1,410,1,19,430,602,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1020,B,1,0,B,,21,44,3,19,7,,13,85,5,140,,,,,,,0,2,0,0,339,3,16,358,573,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1020,C,1,0,C01,,24,66,7,17,1,,20,86,8,124,,,,,,,3,0,0,0,356,0,22,378,573,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1021,B,1,0,B,,61,23,10,12,8,,19,85,7,157,,,,,,,1,0,0,0,383,0,36,419,574,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1021,C,1,0,C01,,43,25,11,15,6,,21,71,2,206,,,,,,,1,0,0,0,401,0,21,422,573,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1022,B,1,0,B,,51,11,9,18,1,,10,85,4,348,,,,,,,2,0,0,0,539,1,21,561,743,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1022,C,1,0,C01,,47,12,9,15,9,,13,88,10,330,,,,,,,0,1,0,1,535,0,19,554,742,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1023,B,1,0,B,,37,44,11,15,6,,17,55,5,213,,,,,,,1,1,0,0,405,0,20,425,658,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1023,C,1,0,C01,,46,38,7,7,8,,9,58,4,219,,,,,,,0,2,0,0,398,0,13,411,658,ACTA CASILLA,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1023,C,2,0,C02,,28,23,3,14,7,,9,60,8,252,,,,,,,1,0,0,0,405,0,17,422,658,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1023,C,3,0,C03,,29,39,11,16,3,,10,86,9,171,,,,,,,0,0,0,0,374,0,10,384,657,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1023,C,4,0,C04,,30,35,12,14,3,,20,66,9,202,,,,,,,1,0,0,0,392,0,16,408,657,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1023,C,5,0,C05,,45,28,10,18,3,,15,45,2,211,,,,,,,1,0,0,0,378,0,15,393,657,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1023,C,6,0,C06,,48,32,9,13,5,,8,53,4,131,,,,,,,0,0,0,1,304,1,22,327,657,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1024,B,1,0,B,,38,13,6,20,8,,34,29,10,153,,,,,,,2,0,0,0,313,0,17,330,524,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1024,C,1,0,C01,,48,21,8,37,11,,16,60,5,153,,,,,,,2,0,0,0,361,1,9,371,523,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1025,B,1,0,B,,31,16,11,11,3,,25,73,11,143,,,,,,,0,0,0,2,326,1,17,344,473,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1025,C,1,0,C01,,30,16,5,16,7,,14,87,2,123,,,,,,,1,2,0,0,303,1,28,332,473,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1026,B,1,0,B,,22,94,13,9,10,,13,77,6,112,,,,,,,1,0,0,0,357,0,30,387,594,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1026,C,1,0,C01,,38,68,18,9,9,,32,68,4,114,,,,,,,4,0,0,2,366,1,21,388,593,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1027,B,1,0,B,,25,59,7,11,4,,37,63,2,89,,,,,,,2,0,0,1,300,0,18,318,517,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1027,C,1,0,C01,,22,46,4,112,3,,45,46,4,91,,,,,,,1,1,0,1,376,0,15,391,516,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1028,B,1,0,B,,22,60,5,7,5,,21,65,10,83,,,,,,,0,0,0,1,279,0,10,289,505,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1028,C,1,0,C01,,21,54,8,5,5,,14,64,2,85,,,,,,,0,0,0,1,259,0,37,296,504,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1028,C,2,0,C02,,25,51,6,12,9,,16,51,3,92,,,,,,,1,0,0,0,266,0,17,283,504,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1029,B,1,0,B,,18,47,4,10,8,,15,79,11,80,,,,,,,3,0,0,0,275,1,20,296,595,ACTA LEVANTADA EN CONSEJO,,,
,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1029,C,1,0,C01,,21,54,3,7,9,,8,71,4,83,,,,,,,1,1,0,0,262,0,20,282,594,ACTA LEVANTADA EN CONSEJO,,,
