"emm","yr","inegi","ife","mun","edon","date","status","check","ncoal","coal1","coal2","coal3","coal4","ncand","dextra","win","mg","dcoalpan","dcoalpri","dcoalprd","dcoalmor","dcoalpve","dcoalpt","dcoalmc","pan","pri","prd","pvem","pt","mc","morena","oth","efec","lisnom"
"oax-07.482",1989,20482,20484,"SANTIAGO PINOTEPA NACIONAL",20,19890806,"ok","",0,"none","none","none","none",5,0,"pri",0.7151,0,0,0,0,0,0,0,0.00131449227735787,0.80841275057509,0,0,0,0,0,0.190272757147552,3043,16581
"oax-07.483",1989,20483,20485,"SANTIAGO SUCHILQUITONGO",20,19890806,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,228,2305
"oax-07.485",1989,20485,20487,"SANTIAGO TAPEXTLA",20,19890806,"ok","",0,"none","none","none","none",2,0,"pri",0.4356,0,0,0,0,0,0,0,0,0.717791411042945,0,0,0,0,0,0.282208588957055,163,1036
"oax-07.486",1989,20486,20543,"VILLA TEJUPAM DE LA UNION",20,19890806,"ok","",0,"none","none","none","none",3,0,"pri",0.873,0,0,0,0,0,0,0,0,0.930327868852459,0.0573770491803279,0,0,0,0,0.0122950819672131,244,1095
"oax-07.489",1989,20489,20490,"SANTIAGO TETEPEC",20,19890806,"ok","",0,"none","none","none","none",4,0,"pri",0.7556,0,0,0,0,0,0,0,0,0.826190476190476,0,0,0,0,0,0.173809523809524,1260,1817
"oax-07.505",1989,20505,20509,"SANTO DOMINGO INGENIO",20,19890806,"ok","",0,"none","none","none","none",2,0,"pri",0.2683,0,0,0,0,0,0,0,0,0.634125990821861,0.365874009178139,0,0,0,0,0,2397,3307
"oax-07.507",1989,20507,20506,"SANTO DOMINGO ARMENTA",20,19890806,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,902,1042
"oax-07.508",1989,20508,20507,"SANTO DOMINGO CHIHUITAN",20,19890806,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,589,746
"oax-07.515",1989,20515,20515,"SANTO DOMINGO TEHUANTEPEC",20,19890806,"ok","",0,"none","none","none","none",6,0,"pri",0.3999,0,0,0,0,0,0,0,0.00111135807957324,0.605023338519671,0.20515670148922,0,0,0,0,0.188708601911536,4499,19834
"oax-07.525",1989,20525,20525,"SANTO DOMINGO ZANATEPEC",20,19890806,"ok","",0,"none","none","none","none",2,0,"pps",0.0284,0,0,0,0,0,0,0,0,0.485800604229607,0,0,0,0,0,0.514199395770393,3310,6644
"oax-07.537",1989,20537,20534,"SILACAYOAPAM",20,19890806,"ok","",0,"none","none","none","none",2,0,"prd",0.2814,0,0,0,0,0,0,0,0,0.359281437125749,0.640718562874252,0,0,0,0,0,167,497
"oax-07.539",1989,20539,20537,"SOLEDAD ETLA",20,19890806,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,225,1793
"oax-07.545",1989,20545,20545,"TEOTITLAN DE FLORES MAGON",20,19890806,"ok","",0,"none","none","none","none",4,0,"pri",0.8481,0,0,0,0,0,0,0,0,0.921336206896552,0,0,0,0,0,0.0786637931034483,928,2946
"oax-07.551",1989,20551,20550,"TLACOLULA DE MATAMOROS",20,19890806,"ok","",0,"none","none","none","none",6,0,"pri",0.0785,0,0,0,0,0,0,0,0.000697836706210747,0.52791346824843,0.449406838799721,0,0,0,0,0.0219818562456385,2866,7288
"oax-07.555",1989,20555,20555,"TRINIDAD ZAACHILA",20,19890806,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,244,1193
"oax-07.557",1989,20557,20557,"UNION HIDALGO",20,19890806,"ok","",0,"none","none","none","none",3,0,"pri",0.1884,0,0,0,0,0,0,0,0,0.548309178743961,0.359903381642512,0,0,0,0,0.0917874396135266,2484,7781
"oax-07.558",1989,20558,20558,"VALERIO TRUJANO",20,19890806,"ok","",0,"none","none","none","none",2,0,"pri",0.0998,0,0,0,0,0,0,0,0,0.549889135254989,0.450110864745011,0,0,0,0,0,451,726
"oax-07.570",1989,20570,20570,"ZIMATLAN DE ALVAREZ",20,19890806,"ok","",0,"none","none","none","none",6,0,"pri",0.5323,0,0,0,0,0,0,0,0.00380228136882129,0.760456273764259,0.228136882129278,0,0,0,0,0.00760456273764259,1052,1482
"oax-08.002",1992,20002,20002,"ACATLAN DE PEREZ FIGUEROA",20,19921108,"ok","",0,"none","none","none","none",4,0,"pan",0.3066,0,0,0,0,0,0,0,0.563938618925831,0.0482736572890026,0.257352941176471,0,0,0,0,0.130434782608696,3128,18183
"oax-08.004",1992,20004,20005,"ASUNCION CUYOTEPEJI",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.0627,0,0,0,0,0,0,0,0,0.53133514986376,0,0,0,0,0,0.46866485013624,367,471
"oax-08.005",1992,20005,20006,"ASUNCION IXTALTEPEC",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.3127,0,0,0,0,0,0,0,0,0.656346749226006,0.343653250773994,0,0,0,0,0,4199,7319
"oax-08.006",1992,20006,20007,"ASUNCION NOCHIXTLAN",20,19921108,"ok","",0,"none","none","none","none",3,0,"pri",0.6728,0,0,0,0,0,0,0,0.116326530612245,0.789115646258503,0,0,0,0,0,0.0945578231292517,1470,5001
"oax-08.007",1992,20007,20008,"ASUNCION OCOTLAN",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.2258,0,0,0,0,0,0,0,0,0.612903225806452,0.387096774193548,0,0,0,0,0,496,1475
"oax-08.009",1992,20009,20011,"AYOTZINTEPEC",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.501,0,0,0,0,0,0,0,0,0.750485436893204,0,0,0,0,0,0.249514563106796,1030,1907
"oax-08.010",1992,20010,20012,"BARRIO DE LA SOLEDAD--EL",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1620,5220
"oax-08.013",1992,20013,20017,"CIENEGA DE ZIMATLAN",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,109,2199
"oax-08.014",1992,20014,20041,"CIUDAD IXTEPEC",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.2753,0,0,0,0,0,0,0,0,0.637669750049203,0.362330249950797,0,0,0,0,0,5081,10653
"oax-08.021",1992,20021,20024,"COSOLAPA",20,19921108,"ok","",0,"none","none","none","none",3,0,"pri",0.7111,0,0,0,0,0,0,0,0,0.841981132075472,0.130896226415094,0,0,0,0,0.027122641509434,1696,6384
"oax-08.023",1992,20023,20026,"CUILAPAM DE GUERRERO",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.5566,0,0,0,0,0,0,0,0,0.778313253012048,0.221686746987952,0,0,0,0,0,830,5348
"oax-08.025",1992,20025,20015,"CHAHUITES",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.186,0,0,0,0,0,0,0,0,0.592993860599494,0.407006139400506,0,0,0,0,0,2769,4304
"oax-08.028",1992,20028,20028,"HEROICA CIUDAD DE EJUTLA DE CRESPO",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.4161,0,0,0,0,0,0,0,0.291954022988506,0.708045977011494,0,0,0,0,0,0,2610,8974
"oax-08.030",1992,20030,20030,"ESPINAL--EL",20,19921108,"ok","",0,"none","none","none","none",3,0,"pri",0.1806,0,0,0,0,0,0,0,0.0041522491349481,0.588235294117647,0.407612456747405,0,0,0,0,0,2890,4282
"oax-08.032",1992,20032,20031,"FRESNILLO DE TRUJANO",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,119,460
"oax-08.034",1992,20034,20032,"GUADALUPE DE RAMIREZ",20,19921108,"ok","",0,"none","none","none","none",3,0,"pri",0.2978,0,0,0,0,0,0,0,0.129213483146067,0.584269662921348,0.286516853932584,0,0,0,0,0,356,607
"oax-08.039",1992,20039,20037,"HEROICA CIUDAD DE HUAJUAPAN DE LEON",20,19921108,"ok","",0,"none","none","none","none",5,0,"pri",0.0839,0,0,0,0,0,0,0,0.42094174655009,0.50479300537238,0.0645738965553566,0,0,0,0,0.00969135152217423,9493,18444
"oax-08.040",1992,20040,20038,"HUAUTEPEC",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,614,1931
"oax-08.043",1992,20043,20043,"HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA",20,19921108,"ok","",0,"none","none","none","none",5,0,"prd",0.1256,0,0,0,0,0,0,0,0,0.372058895465441,0.497627549772538,0,0,0,0,0.130313554762021,20443,34596
"oax-08.044",1992,20044,20044,"LOMA BONITA",20,19921108,"ok","",0,"none","none","none","none",3,0,"pri",0.5311,0,0,0,0,0,0,0,0.200317649394481,0.731387730792138,0.068294619813381,0,0,0,0,0,5037,17137
"oax-08.049",1992,20049,20048,"MAGDALENA OCOTLAN",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,204,463
"oax-08.052",1992,20052,20051,"MAGDALENA TEQUISISTLAN",20,19921108,"ok","",0,"none","none","none","none",2,0,"prd",0.0066,0,0,0,0,0,0,0,0,0.496722846441948,0.503277153558052,0,0,0,0,0,2136,3287
"oax-08.053",1992,20053,20052,"MAGDALENA TLACOTEPEC",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.5556,0,0,0,0,0,0,0,0,0.777777777777778,0.222222222222222,0,0,0,0,0,495,734
"oax-08.055",1992,20055,20055,"MARISCALA DE JUAREZ",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.1989,0,0,0,0,0,0,0,0,0.599431818181818,0.400568181818182,0,0,0,0,0,704,1561
"oax-08.056",1992,20056,20056,"MARTIRES DE TACUBAYA",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,154,629
"oax-08.057",1992,20057,20057,"MATIAS ROMERO",20,19921108,"ok","",0,"none","none","none","none",3,0,"pri",0.4125,0,0,0,0,0,0,0,0,0.692507901096858,0.279977691020636,0,0,0,0,0.027514407882506,5379,14812
"oax-08.059",1992,20059,20059,"MIAHUATLAN DE PORFIRIO DIAZ",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2236,11641
"oax-08.066",1992,20066,20481,"SANTIAGO NILTEPEC",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.2348,0,0,0,0,0,0,0,0,0.617406542056075,0.382593457943925,0,0,0,0,0,1712,3008
"oax-08.067",1992,20067,20066,"OAXACA DE JUAREZ",20,19921108,"ok","",0,"none","none","none","none",6,0,"pri",0.5058,0,0,0,0,0,0,0,0.144252087362611,0.650030661823671,0.115241284966272,0,0,0,0,0.0904759658474456,21199,NA
"oax-08.068",1992,20068,20067,"OCOTLAN DE MORELOS",20,19921108,"ok","",0,"none","none","none","none",3,0,"pri",0.8339,0,0,0,0,0,0,0,0.0600089565606807,0.893864755933721,0,0,0,0,0,0.0461262875055979,2233,7865
"oax-08.070",1992,20070,20069,"PINOTEPA DE DON LUIS",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.115,0,0,0,0,0,0,0,0,0.557516339869281,0.442483660130719,0,0,0,0,0,1530,2675
"oax-08.073",1992,20073,20071,"PUTLA VILLA DE GUERRERO",20,19921108,"ok","",0,"none","none","none","none",3,0,"pri",0.0903,0,0,0,0,0,0,0,0,0.512461059190031,0.422118380062305,0,0,0,0,0.0654205607476635,1926,9142
"oax-08.075",1992,20075,20072,"REFORMA DE PINEDA",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.2781,0,0,0,0,0,0,0,0.36094674556213,0.63905325443787,0,0,0,0,0,0,845,1418
"oax-08.079",1992,20079,20076,"SALINA CRUZ",20,19921108,"ok","",0,"none","none","none","none",4,0,"pfcrn",0.2199,0,0,0,0,0,0,0,0,0.34050705143882,0.0820901605934621,0,0,0,0,0.577402787967718,12267,27762
"oax-08.080",1992,20080,20077,"SAN AGUSTIN AMATENGO",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.0716,0,0,0,0,0,0,0,0,0.535779816513761,0,0,0,0,0,0.464220183486239,545,1156
"oax-08.081",1992,20081,20078,"SAN AGUSTIN ATENANGO",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,998
"oax-08.089",1992,20089,20086,"SAN ANDRES DINICUITI",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.1942,0,0,0,0,0,0,0,0,0.597122302158273,0.402877697841727,0,0,0,0,0,278,850
"oax-08.090",1992,20090,20087,"SAN ANDRES HUAXPALTEPEC",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.2412,0,0,0,0,0,0,0,0,0.620591039084843,0,0,0,0,0,0.379408960915157,1049,2094
"oax-08.102",1992,20102,20099,"SAN ANDRES ZAUTLA",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.5061,0,0,0,0,0,0,0,0,0.75304347826087,0.24695652173913,0,0,0,0,0,575,NA
"oax-08.103",1992,20103,20100,"SAN ANTONINO CASTILLO VELASCO",20,19921108,"ok","",0,"none","none","none","none",2,0,"prd",0.0247,0,0,0,0,0,0,0,0,0.487644151565074,0.512355848434926,0,0,0,0,0,607,1855
"oax-08.116",1992,20116,20115,"SAN BARTOLOME AYAUTLA",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,957,1371
"oax-08.124",1992,20124,20121,"SAN BLAS ATEMPA",20,19921108,"ok","",0,"none","none","none","none",2,0,"prd",0.0455,0,0,0,0,0,0,0,0,0.477227722772277,0.522772277227723,0,0,0,0,0,3030,5362
"oax-08.130",1992,20130,20127,"SAN DIONISIO DEL MAR",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.3596,0,0,0,0,0,0,0,0,0.679820627802691,0.320179372197309,0,0,0,0,0,1115,1989
"oax-08.136",1992,20136,20133,"SAN FELIPE USILA",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.3161,0,0,0,0,0,0,0,0,0.658038825286212,0,0,0,0,0,0.341961174713788,2009,4370
"oax-08.141",1992,20141,20138,"SAN FRANCISCO DEL MAR",20,19921108,"ok","",0,"none","none","none","none",3,0,"pri",0.0919,0,0,0,0,0,0,0,0.376606683804627,0.468508997429306,0.154884318766067,0,0,0,0,0,1556,2129
"oax-08.143",1992,20143,20140,"SAN FRANCISCO IXHUATAN",20,19921108,"ok","",0,"none","none","none","none",3,0,"pri",0.1643,0,0,0,0,0,0,0,0,0.571142284569138,0.406813627254509,0,0,0,0,0.0220440881763527,2495,4175
"oax-08.150",1992,20150,20147,"SAN FRANCISCO TELIXTLAHUACA",20,19921108,"ok","",0,"none","none","none","none",3,0,"pri",0.3447,0,0,0,0,0,0,0,0,0.650354609929078,0.305673758865248,0,0,0,0,0.0439716312056738,1410,3694
"oax-08.157",1992,20157,20154,"SAN JACINTO AMILPAS",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.0406,0,0,0,0,0,0,0,0,0.520316027088036,0.479683972911964,0,0,0,0,0,886,1774
"oax-08.160",1992,20160,20157,"SAN JERONIMO SILACAYOAPILLA",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.3491,0,0,0,0,0,0,0,0.325443786982249,0.674556213017751,0,0,0,0,0,0,338,827
"oax-08.166",1992,20166,20164,"SAN JOSE CHILTEPEC",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.8245,0,0,0,0,0,0,0,0,0.912232583653319,0,0,0,0,0,0.0877674163466813,1823,4394
"oax-08.168",1992,20168,20166,"SAN JOSE ESTANCIA GRANDE",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,391
"oax-08.169",1992,20169,20167,"SAN JOSE INDEPENDENCIA",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1301,1789
"oax-08.171",1992,20171,20170,"SAN JOSE TENANGO",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3731,7258
"oax-08.177",1992,20177,20175,"SAN JUAN BAUTISTA CUICATLAN",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.5348,0,0,0,0,0,0,0,0,0.767395626242545,0.232604373757455,0,0,0,0,0,1509,4395
"oax-08.180",1992,20180,20178,"SAN JUAN BAUTISTA LO DE SOTO",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.9737,0,0,0,0,0,0,0,0,0.98686679174484,0.0131332082551595,0,0,0,0,0,533,1212
"oax-08.181",1992,20181,20179,"SAN JUAN BAUTISTA SUCHITEPEC",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.0744,0,0,0,0,0,0,0,0.462809917355372,0.537190082644628,0,0,0,0,0,0,242,351
"oax-08.182",1992,20182,20181,"SAN JUAN BAUTISTA TLACOATZINTEPEC",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.2085,0,0,0,0,0,0,0,0,0.604229607250755,0.395770392749245,0,0,0,0,0,662,793
"oax-08.184",1992,20184,20182,"SAN JUAN BAUTISTA TUXTEPEC",20,19921108,"ok","",0,"none","none","none","none",6,0,"pri",0.791,0,0,0,0,0,0,0,0,0.845764738342684,0.0360526073760692,0,0,0,0,0.118182654281247,10873,46704
"oax-08.185",1992,20185,20184,"SAN JUAN CACAHUATEPEC",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.4717,0,0,0,0,0,0,0,0,0.735849056603774,0.264150943396226,0,0,0,0,0,636,2651
"oax-08.187",1992,20187,20189,"SAN JUAN COATZOSPAM",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.2531,0,0,0,0,0,0,0,0,0.626535626535627,0,0,0,0,0,0.373464373464373,407,978
"oax-08.188",1992,20188,20190,"SAN JUAN COLORADO",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.1433,0,0,0,0,0,0,0,0,0.571632216678546,0.428367783321454,0,0,0,0,0,1403,3178
"oax-08.198",1992,20198,20199,"SAN JUAN GUICHICOVI",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.112,0,0,0,0,0,0,0,0,0.555993332323079,0.444006667676921,0,0,0,0,0,6599,11933
"oax-08.199",1992,20199,20200,"SAN JUAN IHUALTEPEC",20,19921108,"ok","",0,"none","none","none","none",2,0,"pan",0.404,0,0,0,0,0,0,0,0.702020202020202,0.297979797979798,0,0,0,0,0,0,198,352
"oax-08.225",1992,20225,20225,"SAN LORENZO",20,19921108,"ok","",0,"none","none","none","none",2,0,"prd",0.1346,0,0,0,0,0,0,0,0,0.432692307692308,0.567307692307692,0,0,0,0,0,728,2001
"oax-08.237",1992,20237,20237,"SAN MARCOS ARTEAGA",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.161,0,0,0,0,0,0,0,0,0.580498866213152,0.419501133786848,0,0,0,0,0,441,927
"oax-08.245",1992,20245,20245,"SAN MARTIN ZACATEPEC",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,147,548
"oax-08.254",1992,20254,20252,"SAN MATEO RIO HONDO",20,19921108,"ok","",0,"none","none","none","none",2,0,"pan",0.3102,0,0,0,0,0,0,0,0.655112651646447,0.344887348353553,0,0,0,0,0,0,577,1471
"oax-08.259",1992,20259,20258,"SAN MIGUEL AHUEHUETITLAN",20,19921108,"ok","",0,"none","none","none","none",2,0,"pan",0.1108,0,0,0,0,0,0,0,0.555420219244823,0.444579780755177,0,0,0,0,0,0,821,NA
"oax-08.261",1992,20261,20260,"SAN MIGUEL AMATITLAN",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.3871,0,0,0,0,0,0,0,0.306429548563611,0.693570451436389,0,0,0,0,0,0,731,2236
"oax-08.277",1992,20277,20536,"VILLA SOLA DE VEGA",20,19921108,"ok","",0,"none","none","none","none",2,0,"prd",0.0989,0,0,0,0,0,0,0,0,0.450541516245487,0.549458483754513,0,0,0,0,0,1385,5054
"oax-08.278",1992,20278,20276,"SAN MIGUEL SOYALTEPEC",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.7666,0,0,0,0,0,0,0,0.116696191319752,0.883303808680248,0,0,0,0,0,0,4516,13162
"oax-08.285",1992,20285,20283,"SAN MIGUEL TLACAMAMA",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,355,1175
"oax-08.290",1992,20290,20288,"SAN NICOLAS HIDALGO",20,19921108,"ok","",0,"none","none","none","none",2,0,"prd",0.1727,0,0,0,0,0,0,0,0,0.413654618473896,0.586345381526104,0,0,0,0,0,249,438
"oax-08.294",1992,20294,20292,"SAN PABLO HUITZO",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.2489,0,0,0,0,0,0,0,0.375562218890555,0.624437781109445,0,0,0,0,0,0,1334,2471
"oax-08.295",1992,20295,20293,"SAN PABLO HUIXTEPEC",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.2951,0,0,0,0,0,0,0,0.35244161358811,0.64755838641189,0,0,0,0,0,0,1884,3742
"oax-08.298",1992,20298,20296,"SAN PABLO VILLA DE MITLA",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.682,0,0,0,0,0,0,0,0,0.841021416803954,0.158978583196046,0,0,0,0,0,1214,5037
"oax-08.300",1992,20300,20298,"SAN PEDRO AMUZGOS",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,1252
"oax-08.302",1992,20302,20300,"SAN PEDRO ATOYAC",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,584,1241
"oax-08.305",1992,20305,20303,"SAN PEDRO COMITANCILLO",20,19921108,"ok","",0,"none","none","none","none",2,0,"prd",0.0314,0,0,0,0,0,0,0,0,0.484320557491289,0.515679442508711,0,0,0,0,0,1435,2018
"oax-08.307",1992,20307,20305,"SAN PEDRO HUAMELULA",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,864,3119
"oax-08.308",1992,20308,20306,"SAN PEDRO HUILOTEPEC",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.3248,0,0,0,0,0,0,0,0,0.662408759124088,0.337591240875912,0,0,0,0,0,548,969
"oax-08.309",1992,20309,20307,"SAN PEDRO IXCATLAN",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2156,3806
"oax-08.312",1992,20312,20310,"SAN PEDRO JICAYAN",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1232,3815
"oax-08.324",1992,20324,20322,"SAN PEDRO POCHUTLA",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.2005,0,0,0,0,0,0,0,0,0.6002331002331,0.3997668997669,0,0,0,0,0,5148,12379
"oax-08.327",1992,20327,20325,"SAN PEDRO TAPANATEPEC",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3258,5672
"oax-08.334",1992,20334,20332,"VILLA DE TUTUTEPEC DE MELCHOR OCAMPO",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.9393,0,0,0,0,0,0,0,0.0303341902313625,0.969665809768637,0,0,0,0,0,0,1945,13998
"oax-08.338",1992,20338,20560,"VILLA DE ETLA",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.4595,0,0,0,0,0,0,0,0,0.72972972972973,0.27027027027027,0,0,0,0,0,962,2520
"oax-08.339",1992,20339,20334,"SAN PEDRO Y SAN PABLO TEPOSCOLULA",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,281,1866
"oax-08.345",1992,20345,20342,"SAN SEBASTIAN IXCAPA",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,656,1512
"oax-08.360",1992,20360,20360,"SANTA ANA ZEGACHE",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.1222,0,0,0,0,0,0,0,0.438888888888889,0.561111111111111,0,0,0,0,0,0,360,1541
"oax-08.364",1992,20364,20364,"SANTA CATARINA JUQUILA",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.0756,0,0,0,0,0,0,0,0,0.537819025522042,0.462180974477958,0,0,0,0,0,2155,5100
"oax-08.375",1992,20375,20376,"SANTA CRUZ AMILPAS",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,302,2324
"oax-08.377",1992,20377,20378,"SANTA CRUZ ITUNDUJIA",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,875,3842
"oax-08.381",1992,20381,20382,"SANTA CRUZ TACACHE DE MINA",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,495,1098
"oax-08.385",1992,20385,20386,"SANTA CRUZ XOXOCOTLAN",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.7132,0,0,0,0,0,0,0,0.143406593406593,0.856593406593407,0,0,0,0,0,0,1820,13868
"oax-08.387",1992,20387,20388,"SANTA GERTRUDIS",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,190,1018
"oax-08.390",1992,20390,20392,"SANTA LUCIA DEL CAMINO",20,19921108,"ok","",0,"none","none","none","none",4,0,"pri",0.558,0,0,0,0,0,0,0,0.162736939435969,0.720758206195099,0.0869163199260287,0,0,0,0,0.0295885344429034,2163,15186
"oax-08.397",1992,20397,20553,"HEROICA CIUDAD DE TLAXIACO",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.9659,0,0,0,0,0,0,0,0,0.982964224872232,0,0,0,0,0,0.0170357751277683,2348,NA
"oax-08.402",1992,20402,20407,"SANTA MARIA CORTIJO",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,170,423
"oax-08.413",1992,20413,20414,"SANTA MARIA HUATULCO",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.5762,0,0,0,0,0,0,0,0,0.788100686498856,0.211899313501144,0,0,0,0,0,2185,6290
"oax-08.414",1992,20414,20415,"SANTA MARIA HUAZOLOTITLAN",20,19921108,"ok","",0,"none","none","none","none",2,0,"pri",0.234,0,0,0,0,0,0,0,0,0.617005267118134,0.382994732881866,0,0,0,0,0,1329,3747
"oax-08.415",1992,20415,20416,"SANTA MARIA IPALAPA",20,19921108,"ok","",0,"none","none","none","none",1,0,"pri",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,894,1675
