ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
8,CHIHUAHUA,22,GUACHOCHI,27,GUACHOCHI,1117,B,41,131,1,2,3,5,5,1,4,1,6,1,1,4,3,6,2,1,0,10,0,228,35,263,483,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220271117B.pdf
8,CHIHUAHUA,22,GUACHOCHI,27,GUACHOCHI,1117,C01,45,131,0,2,3,8,6,1,4,0,10,1,0,5,5,6,0,0,0,8,0,235,27,262,483,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220271117C01.pdf
8,CHIHUAHUA,22,GUACHOCHI,27,GUACHOCHI,1118,B,95,120,2,4,0,10,7,4,0,0,0,0,0,0,0,0,0,0,0,39,0,281,44,325,562,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220271118B.pdf
8,CHIHUAHUA,22,GUACHOCHI,27,GUACHOCHI,1118,C01,148,99,3,0,2,11,20,0,0,0,0,0,0,0,0,0,0,0,0,32,0,315,45,360,562,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220271118C01.pdf
8,CHIHUAHUA,22,GUACHOCHI,27,GUACHOCHI,1118,C02,121,117,1,1,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,37,0,288,31,319,562,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220271118C02.pdf
8,CHIHUAHUA,22,GUACHOCHI,27,GUACHOCHI,1119,B,33,89,1,1,1,5,13,0,3,0,4,0,0,6,3,2,0,2,0,6,0,169,26,195,432,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220271119B.pdf
8,CHIHUAHUA,22,GUACHOCHI,27,GUACHOCHI,1120,B,44,111,7,3,3,8,4,1,1,0,0,0,0,4,1,3,0,0,0,41,0,231,0,231,466,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220271120B.pdf
8,CHIHUAHUA,22,GUACHOCHI,27,GUACHOCHI,1122,B,62,124,2,2,2,2,1,3,3,0,3,0,0,3,0,2,2,0,0,8,0,219,23,242,366,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220271122B.pdf
8,CHIHUAHUA,22,GUACHOCHI,27,GUACHOCHI,1123,B,39,196,9,7,3,2,6,5,6,3,4,0,0,11,2,4,0,0,0,11,0,308,50,358,661,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220271123B.pdf
8,CHIHUAHUA,22,GUACHOCHI,27,GUACHOCHI,1124,B,20,94,4,2,1,2,1,2,0,0,2,0,0,1,0,0,0,0,0,8,0,137,14,151,226,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220271124B.pdf
8,CHIHUAHUA,22,GUACHOCHI,27,GUACHOCHI,1125,B,30,84,5,0,1,3,8,1,0,0,0,0,0,3,0,2,0,0,0,40,0,177,24,201,331,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220271125B.pdf
8,CHIHUAHUA,11,MEOQUI,28,GUADALUPE,1126,B,46,125,2,0,0,2,2,7,2,0,0,0,0,0,1,0,0,0,0,8,0,195,5,200,421,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110281126B.pdf
8,CHIHUAHUA,11,MEOQUI,28,GUADALUPE,1126,C01,54,83,2,1,0,1,8,9,7,0,5,0,0,0,0,1,0,0,0,3,0,174,6,180,420,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110281126C01.pdf
8,CHIHUAHUA,11,MEOQUI,28,GUADALUPE,1127,B,102,158,1,0,0,3,9,5,4,0,1,0,0,3,0,1,0,0,0,12,0,299,8,307,672,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110281127B.pdf
8,CHIHUAHUA,11,MEOQUI,28,GUADALUPE,1128,B,75,122,1,2,3,0,6,14,5,0,2,0,0,1,0,0,0,0,0,13,0,244,13,257,565,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110281128B.pdf
8,CHIHUAHUA,11,MEOQUI,28,GUADALUPE,1129,B,67,57,5,1,0,1,0,11,1,1,0,0,0,1,0,1,0,0,0,11,0,157,7,164,423,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110281129B.pdf
8,CHIHUAHUA,11,MEOQUI,28,GUADALUPE,1130,B,61,89,3,1,2,1,4,27,2,0,0,0,0,2,0,0,0,0,0,10,1,202,10,213,447,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110281130B.pdf
8,CHIHUAHUA,11,MEOQUI,28,GUADALUPE,1130,C01,61,73,3,2,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,14,0,169,5,174,447,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110281130C01.pdf
8,CHIHUAHUA,11,MEOQUI,28,GUADALUPE,1131,B,104,123,4,3,2,2,3,35,1,2,0,0,0,0,0,0,0,0,0,11,0,290,8,298,480,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110281131B.pdf
8,CHIHUAHUA,11,MEOQUI,28,GUADALUPE,1132,B,5,48,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,58,86,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110281132B.pdf
8,CHIHUAHUA,11,MEOQUI,28,GUADALUPE,1132,E01,21,40,0,3,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,71,7,78,180,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110281132E01.pdf
8,CHIHUAHUA,11,MEOQUI,28,GUADALUPE,1134,B,74,34,2,1,0,4,1,41,1,0,0,0,0,0,0,0,0,0,0,14,0,172,4,176,462,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110281134B.pdf
8,CHIHUAHUA,11,MEOQUI,28,GUADALUPE,1134,E01,89,111,23,2,3,6,12,24,0,0,0,0,0,0,0,0,0,0,0,15,0,285,7,292,693,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110281134E01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1135,B,99,121,1,5,0,2,28,18,1,0,0,0,0,5,0,0,0,0,0,6,0,286,11,297,551,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291135B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1135,C01,77,138,2,4,0,3,32,14,1,0,3,0,0,3,1,3,0,1,0,11,0,293,13,306,550,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291135C01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1136,B,78,143,0,7,0,9,34,5,5,0,3,0,0,1,0,5,0,1,0,7,0,298,0,298,609,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291136B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1136,C01,64,150,4,5,1,6,32,6,3,0,1,0,0,3,0,3,0,1,0,7,0,286,16,302,609,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291136C01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1136,C02,80,183,1,6,5,2,21,7,0,1,0,0,0,3,0,3,0,0,0,13,0,325,17,342,609,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291136C02.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1136,C03,73,154,1,9,4,7,36,7,3,0,1,1,0,2,0,0,0,0,0,12,1,310,9,320,609,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291136C03.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1136,C04,61,166,3,9,0,5,27,12,4,1,3,0,0,2,0,4,0,1,0,5,0,303,15,318,609,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291136C04.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1137,B,4,44,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,54,248,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291137B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1138,B,70,171,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,11,255,676,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291138B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1139,B,34,89,1,2,7,0,2,11,0,0,0,0,0,0,0,0,0,0,0,3,2,149,5,156,382,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291139B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1139,C01,32,90,3,6,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138,9,147,382,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291139C01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1139,E01,22,123,1,3,4,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,160,12,172,745,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291139E01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1140,B,41,164,9,11,8,2,37,1,1,0,2,0,0,2,1,2,0,0,0,0,0,281,45,326,731,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291140B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1140,E01,39,239,3,13,4,0,36,4,5,1,2,2,0,8,0,9,0,0,1,1,0,367,33,400,743,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291140E01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1142,B,33,109,1,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,20,173,423,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291142B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1142,C01,43,105,2,1,1,0,8,2,0,0,0,0,0,0,0,1,0,0,0,1,0,164,9,173,423,GRUPO DE RECUENTO,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO220291142C01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1143,B,51,121,5,4,8,1,11,1,0,0,1,0,0,2,0,0,0,0,0,1,0,206,4,210,658,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291143B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1143,C01,49,86,1,7,14,1,12,5,0,0,0,0,0,1,0,2,0,0,1,2,0,181,4,185,657,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291143C01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1143,C02,62,115,0,4,11,0,19,6,0,0,0,0,0,0,0,1,0,0,0,7,0,225,6,231,657,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291143C02.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1144,B,25,89,0,8,4,0,8,1,0,0,0,0,0,1,1,0,1,0,0,4,0,142,2,144,662,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291144B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1144,C01,41,120,1,2,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,172,4,177,661,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291144C01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1145,B,10,90,0,6,5,1,17,6,1,0,0,0,0,1,0,0,0,0,0,1,0,138,12,150,311,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291145B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1145,E01,6,40,1,1,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,55,9,64,131,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291145E01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1146,B,33,164,0,4,8,4,47,1,3,0,2,3,0,2,0,6,0,0,0,3,0,280,26,306,646,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291146B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1146,C01,33,179,1,3,11,4,46,0,8,0,3,2,0,6,7,5,0,1,1,2,0,312,25,337,645,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291146C01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1147,B,15,225,5,5,2,4,2,14,0,0,0,0,0,4,0,0,0,0,0,0,0,276,40,316,631,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291147B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1147,E01,11,95,0,3,0,2,4,12,0,0,1,0,0,1,0,0,0,0,0,1,0,130,5,135,326,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291147E01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1148,B,11,175,5,9,0,5,2,3,2,0,1,0,0,0,1,1,0,0,0,2,1,217,15,233,413,GRUPO DE RECUENTO,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO220291148B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1148,E01,13,195,0,6,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,0,234,24,258,682,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291148E01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1149,B,16,60,0,2,0,0,9,1,0,0,0,0,0,1,0,3,0,0,0,1,0,93,5,98,377,GRUPO DE RECUENTO,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO220291149B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1150,B,3,137,3,0,0,3,8,2,0,0,0,0,0,0,0,0,0,0,0,5,0,161,5,166,609,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291150B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1151,B,7,191,0,2,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1,245,377,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291151B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1152,B,35,105,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,146,2,148,618,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291152B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1153,B,75,158,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,235,9,244,740,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291153B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1154,B,74,217,0,2,0,11,25,2,2,0,1,0,0,2,0,0,0,0,0,0,0,336,15,351,733,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291154B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1155,B,47,218,0,4,1,7,4,0,0,1,1,0,0,4,1,0,0,0,0,0,1,288,32,321,725,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291155B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1155,E01,40,103,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152,16,168,363,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291155E01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1156,B,27,135,0,2,1,5,5,0,1,0,0,0,0,0,0,3,0,0,0,1,0,180,15,195,446,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291156B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1157,B,23,85,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,111,2,115,200,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291157B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1158,B,13,120,1,5,2,2,22,3,0,1,1,0,0,1,0,1,0,0,0,1,0,173,12,185,303,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291158B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1158,E01,13,170,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,11,200,363,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291158E01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1159,B,13,157,1,2,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,3,0,188,5,193,663,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291159B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1159,C01,22,158,1,2,2,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200,7,207,662,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291159C01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1159,C02,23,160,2,4,1,1,5,3,0,0,0,0,2,0,0,0,0,0,0,1,0,202,10,212,662,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291159C02.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1160,B,31,225,0,9,7,10,29,0,0,0,1,0,0,9,0,1,0,0,0,0,0,322,24,346,501,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291160B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1160,C01,17,216,3,14,1,3,32,3,0,1,1,0,0,4,1,1,0,1,0,0,0,298,32,330,500,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291160C01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1160,C02,31,244,2,14,1,4,27,3,2,0,0,0,0,2,0,2,0,0,0,1,0,333,21,354,500,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291160C02.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1161,B,8,94,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,119,7,126,281,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291161B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1162,B,44,101,3,4,5,0,17,0,1,0,1,0,0,0,0,1,0,0,0,1,0,178,17,195,431,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291162B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1163,B,10,72,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2,88,269,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291163B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1163,E01,14,97,0,3,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,119,6,125,376,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291163E01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1164,B,27,155,1,5,3,0,13,1,0,1,0,0,0,0,0,1,0,0,0,0,0,207,5,212,488,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291164B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1164,C01,38,141,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,198,0,198,487,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291164C01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1165,B,43,178,1,5,3,1,44,3,3,0,0,1,0,0,0,1,0,0,0,2,0,285,9,294,609,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291165B.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1165,C01,39,158,3,6,1,0,44,1,1,0,1,0,0,3,0,1,0,1,0,2,0,261,7,268,609,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291165C01.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1165,C02,32,178,4,8,1,2,51,5,2,0,1,0,0,4,0,2,0,0,0,0,0,290,6,296,609,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291165C02.pdf
8,CHIHUAHUA,22,GUACHOCHI,29,GUADALUPE Y CALVO,1166,B,1,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,127,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO220291166B.pdf
8,CHIHUAHUA,13,GUERRERO,30,GUAZAPARES,1167,B,216,131,1,0,2,48,1,3,0,0,2,0,0,0,1,1,0,0,0,1,0,407,20,427,625,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO130301167B.pdf
8,CHIHUAHUA,13,GUERRERO,30,GUAZAPARES,1167,C01,218,113,1,1,1,34,2,7,0,0,1,0,0,3,3,1,0,0,0,5,0,390,22,412,624,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO130301167C01.pdf
8,CHIHUAHUA,13,GUERRERO,30,GUAZAPARES,1168,B,151,91,0,0,1,29,1,3,3,0,0,0,0,0,1,0,0,0,0,2,0,282,13,295,427,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO130301168B.pdf
8,CHIHUAHUA,13,GUERRERO,30,GUAZAPARES,1168,C01,153,57,1,0,1,30,2,3,0,0,0,0,0,2,0,1,0,0,0,2,0,252,14,266,427,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO130301168C01.pdf
8,CHIHUAHUA,13,GUERRERO,30,GUAZAPARES,1169,B,68,58,2,2,0,48,1,1,0,2,0,0,0,3,0,0,0,0,0,0,0,185,11,196,350,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO130301169B.pdf
8,CHIHUAHUA,13,GUERRERO,30,GUAZAPARES,1170,B,33,54,1,1,0,25,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,122,267,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO130301170B.pdf
