CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,440,C,5,0,C05,77,56,8,13,30,22,25,121,12,1,0,0,0,1,1,0,1,,,,368,1,19,388,684,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,440,C,6,0,C06,95,75,7,44,11,19,55,68,3,0,0,1,0,3,3,0,0,,,,384,0,15,399,684,Grupo de recuento ,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,440,C,7,0,C07,84,68,3,58,16,18,61,62,8,4,0,0,0,3,3,0,0,,,,388,0,23,411,684,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,440,C,8,0,C08,85,59,4,31,12,14,61,80,12,0,0,0,0,2,5,0,1,,,,366,1,18,385,684,Grupo de recuento ,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,441,B,1,0,B,89,63,4,9,28,14,44,71,5,1,0,0,0,2,0,1,0,,,,331,0,11,342,502,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,441,C,1,0,C01,89,54,13,44,7,11,56,42,0,0,0,0,0,0,3,0,1,,,,320,0,12,332,502,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,442,B,1,0,B,52,85,3,30,9,9,44,33,2,4,0,1,0,0,0,1,0,,,,273,0,19,292,670,Grupo de recuento ,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,442,C,1,0,C01,56,86,3,31,4,4,37,34,4,3,0,1,0,1,0,0,0,,,,264,0,29,293,670,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,442,C,2,0,C02,41,75,2,13,8,4,37,26,2,0,0,0,0,0,1,0,1,,,,210,0,15,225,669,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,443,B,1,0,B,115,98,3,16,11,4,36,48,5,2,1,0,0,2,1,0,0,,,,342,0,15,357,627,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,443,C,1,0,C01,96,107,2,13,16,10,20,57,2,1,0,0,0,2,2,0,1,,,,329,0,17,346,627,Grupo de recuento ,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,443,C,2,0,C02,73,108,3,19,15,7,43,59,2,5,1,0,0,1,1,0,1,,,,338,0,16,354,626,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,444,B,1,0,B,35,106,3,4,9,4,44,19,0,2,0,0,0,0,1,0,0,,,,227,0,26,253,440,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,444,C,1,0,C01,56,86,2,6,6,3,29,22,2,0,0,1,0,0,3,0,0,,,,216,0,20,236,439,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,445,B,1,0,B,109,104,4,14,9,7,18,48,3,0,1,1,1,0,1,0,0,,,,320,0,11,331,655,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,445,C,1,0,C01,112,82,2,30,6,10,21,62,4,2,0,3,0,0,2,0,0,,,,336,0,11,347,654,Grupo de recuento ,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,445,C,2,0,C02,123,101,3,28,17,9,11,59,6,4,1,1,0,1,1,0,1,,,,366,0,14,380,654,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,446,B,1,0,B,103,108,5,23,18,8,27,52,6,4,0,0,0,3,3,0,0,,,,360,0,21,381,738,Grupo de recuento ,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,446,C,1,0,C01,105,116,5,12,16,23,31,56,5,3,0,1,1,1,0,0,0,,,,375,0,13,388,738,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,447,B,1,0,B,74,56,10,11,6,14,75,29,4,2,0,0,1,1,0,0,0,,,,283,0,18,301,565,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,447,C,1,0,C01,61,55,8,13,8,13,79,21,0,1,0,1,0,0,0,0,0,,,,260,0,20,280,564,Grupo de recuento ,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,447,C,2,0,C02,85,61,4,11,3,14,76,23,3,0,0,1,0,1,0,0,1,,,,283,0,15,298,564,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,447,C,3,0,C03,76,56,5,15,3,11,82,33,2,1,0,2,0,1,0,1,0,,,,288,0,21,309,564,Grupo de recuento ,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,448,B,1,0,B,66,86,5,24,14,9,30,40,2,3,1,0,7,2,0,0,0,,,,289,0,8,297,555,Grupo de recuento ,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,448,C,1,0,C01,78,67,1,12,6,13,20,25,5,0,2,2,0,1,1,0,0,,,,233,0,14,247,555,Grupo de recuento ,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,449,B,1,0,B,109,95,4,43,19,13,20,59,5,2,0,1,0,1,0,0,0,,,,371,0,17,388,717,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,449,C,1,0,C01,108,77,14,37,16,17,26,58,4,1,2,1,0,0,1,0,0,,,,362,1,17,380,717,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,449,C,2,0,C02,134,96,5,25,17,15,21,65,4,3,4,0,0,0,1,0,0,,,,390,0,29,419,716,Acta casilla,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,450,B,1,0,B,78,64,9,42,12,13,27,53,11,0,0,0,0,2,3,1,0,,,,315,0,18,333,600,Grupo de recuento ,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,450,C,1,0,C01,75,93,7,32,11,12,16,44,6,1,2,0,0,2,1,0,0,,,,302,0,24,326,600,Grupo de recuento ,,,
,1,AGUASCALIENTES,1,RINCON DE ROMOS,007,RINCON DE ROMOS,451,B,1,0,B,122,47,7,38,15,6,17,52,10,4,2,0,0,2,2,0,2,,,,326,0,22,348,640,Acta casilla,,,
,1,AGUASCALIENTES,8,CALVILLO,008,SAN JOSE DE GRACIA,452,B,1,0,B,139,54,6,78,7,5,24,89,10,1,2,0,0,,,,,,,,415,0,19,434,636,Acta casilla,,,
,1,AGUASCALIENTES,8,CALVILLO,008,SAN JOSE DE GRACIA,452,C,1,0,C01,131,65,7,83,8,10,21,102,3,0,1,0,0,,,,,,,,431,0,13,444,636,Acta casilla,,,
,1,AGUASCALIENTES,8,CALVILLO,008,SAN JOSE DE GRACIA,453,B,1,0,B,147,51,8,105,5,14,18,71,6,1,1,0,0,,,,,,,,427,0,14,441,711,Grupo de recuento ,,,
,1,AGUASCALIENTES,8,CALVILLO,008,SAN JOSE DE GRACIA,453,C,1,0,C01,160,60,12,106,3,19,24,85,8,2,0,0,0,,,,,,,,479,0,23,502,711,Grupo de recuento ,,,
,1,AGUASCALIENTES,8,CALVILLO,008,SAN JOSE DE GRACIA,454,B,1,0,B,139,96,8,106,5,7,21,77,5,0,0,0,0,,,,,,,,464,1,24,489,715,Acta casilla,,,
,1,AGUASCALIENTES,8,CALVILLO,008,SAN JOSE DE GRACIA,454,C,1,0,C01,157,85,7,99,5,4,22,70,5,1,0,3,0,,,,,,,,458,0,12,470,714,Acta casilla,,,
,1,AGUASCALIENTES,8,CALVILLO,008,SAN JOSE DE GRACIA,455,B,1,0,B,86,54,3,20,2,2,13,25,2,0,1,0,0,,,,,,,,208,0,5,213,331,Acta casilla,,,
,1,AGUASCALIENTES,8,CALVILLO,008,SAN JOSE DE GRACIA,456,B,1,0,B,62,54,4,50,4,2,3,27,2,7,0,0,0,,,,,,,,215,0,16,231,368,Acta casilla,,,
,1,AGUASCALIENTES,8,CALVILLO,008,SAN JOSE DE GRACIA,457,B,1,0,B,123,60,3,22,2,7,22,21,2,3,0,0,0,,,,,,,,265,0,14,279,393,Acta casilla,,,
,1,AGUASCALIENTES,8,CALVILLO,008,SAN JOSE DE GRACIA,457,C,1,0,C01,106,58,8,24,7,5,25,17,4,3,1,1,0,,,,,,,,259,0,10,269,392,Acta casilla,,,
,1,AGUASCALIENTES,8,CALVILLO,008,SAN JOSE DE GRACIA,457,S,1,0,SMR01,9,5,0,3,0,0,1,2,1,0,0,0,1,,,,,,,,22,0,2,24,0,Acta casilla,,,
,1,AGUASCALIENTES,8,CALVILLO,008,SAN JOSE DE GRACIA,458,B,1,0,B,153,101,6,34,4,7,9,52,2,1,0,0,0,,,,,,,,369,0,21,390,624,Acta casilla,,,
,1,AGUASCALIENTES,8,CALVILLO,008,SAN JOSE DE GRACIA,458,C,1,0,C01,139,78,16,35,0,4,6,31,6,1,0,0,0,,,,,,,,316,0,15,331,539,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,460,B,1,0,B,102,56,25,4,64,3,13,33,4,1,1,0,0,0,0,0,0,,,,306,0,10,316,528,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,460,C,1,0,C01,99,74,11,6,62,1,10,45,3,0,2,0,0,0,0,0,0,,,,313,0,14,327,528,Grupo de recuento,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,460,C,2,0,C02,92,61,20,2,61,4,8,49,0,0,3,1,0,0,0,0,0,,,,301,1,13,315,528,Grupo de recuento,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,461,B,1,0,B,85,61,24,13,90,7,26,68,2,0,1,2,1,0,0,0,0,,,,380,0,20,400,608,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,461,C,1,0,C01,91,58,11,7,89,4,21,69,4,4,2,1,0,1,0,0,0,,,,362,1,10,373,608,Grupo de recuento,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,461,C,2,0,C02,126,70,18,2,79,5,19,50,2,4,4,1,0,1,0,0,0,,,,381,0,26,407,607,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,462,B,1,0,B,102,73,35,9,89,6,8,49,2,1,1,0,0,2,0,0,1,,,,378,1,20,399,576,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,462,C,1,0,C01,109,66,34,9,69,2,6,58,5,1,5,0,0,0,0,0,1,,,,365,1,13,379,576,Grupo de recuento,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,462,C,2,0,C02,94,76,29,10,81,5,7,56,3,1,3,1,0,0,0,0,0,,,,366,0,17,383,575,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,463,B,1,0,B,132,105,16,12,81,3,12,55,5,2,0,0,1,1,1,0,0,,,,426,1,19,446,743,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,463,C,1,0,C01,136,100,15,9,69,2,10,51,5,2,3,0,0,1,1,0,0,,,,404,0,14,418,742,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,464,B,1,0,B,85,96,53,9,88,5,9,68,2,2,0,0,1,0,0,0,0,,,,418,0,12,430,574,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,464,C,1,0,C01,107,80,54,9,54,1,8,71,4,1,3,1,1,1,0,0,0,,,,395,0,12,407,573,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,464,C,2,0,C02,78,78,51,6,57,7,16,85,4,3,5,0,0,0,0,0,0,,,,390,0,13,403,573,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,465,B,1,0,B,76,95,31,14,80,7,20,95,7,1,1,0,2,3,0,0,0,,,,432,0,17,449,634,Grupo de recuento,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,466,B,1,0,B,82,115,18,5,148,1,151,45,1,0,3,0,0,0,1,0,0,,,,570,0,17,587,728,Grupo de recuento,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,467,B,1,0,B,60,81,24,8,79,3,18,93,5,0,1,1,0,0,1,0,0,,,,374,0,18,392,662,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,467,C,1,0,C01,46,101,19,13,80,2,25,110,4,2,3,0,0,2,2,0,1,,,,410,0,15,425,662,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,467,C,2,0,C02,37,126,13,7,104,3,23,92,1,1,1,0,0,2,0,0,2,,,,412,0,16,428,662,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,468,B,1,0,B,45,58,24,4,90,0,16,35,0,1,3,0,0,1,0,0,0,,,,277,0,19,296,398,Grupo de recuento,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,468,C,1,0,C01,43,37,26,2,103,5,9,26,1,1,1,0,0,1,0,0,0,,,,255,0,16,271,397,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,469,B,1,0,B,88,84,42,15,53,6,19,106,4,2,3,0,0,6,2,0,1,,,,431,0,14,445,661,Grupo de recuento,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,469,C,1,0,C01,107,74,44,8,62,5,4,98,6,4,5,0,0,4,0,0,0,,,,421,0,15,436,661,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,469,C,2,0,C02,93,55,39,6,87,6,8,92,3,1,1,0,0,3,1,0,1,,,,396,0,11,407,661,Acta casilla,,,
,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,009,TEPEZALA,469,C,3,0,C03,68,88,43,6,99,3,4,81,4,1,2,0,0,3,2,0,0,,,,404,0,18,422,660,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,470,B,1,0,B,175,102,7,5,16,2,14,66,5,1,1,0,0,1,0,0,1,,,,396,0,9,405,657,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,470,C,1,0,C01,175,85,3,3,18,1,16,72,3,2,0,0,0,1,0,0,0,,,,379,0,6,385,657,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,470,S,1,0,SMR01,7,7,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0,,,,22,0,0,22,0,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,471,B,1,0,B,111,105,0,4,13,1,17,65,2,0,0,0,0,3,0,0,0,,,,321,0,19,340,536,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,471,C,1,0,C01,123,99,4,2,15,2,9,51,2,2,0,0,0,0,1,0,1,,,,311,1,17,329,536,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,471,C,2,0,C02,102,103,0,2,12,1,15,51,7,0,0,1,0,2,1,0,0,,,,297,1,12,310,536,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,472,B,1,0,B,148,149,5,7,23,4,20,102,4,2,0,0,0,4,0,0,0,,,,468,0,13,481,706,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,472,C,1,0,C01,149,134,4,4,26,2,25,92,4,0,2,0,0,3,2,0,0,,,,447,1,16,464,706,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,473,B,1,0,B,104,106,4,3,18,6,28,111,4,0,0,0,0,1,1,0,2,,,,388,0,12,400,724,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,473,C,1,0,C01,93,117,2,5,31,7,31,108,4,0,1,1,0,2,0,0,0,,,,402,0,12,414,724,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,473,C,2,0,C02,111,138,2,9,21,1,28,104,8,1,0,0,0,1,1,1,1,,,,427,0,9,436,724,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,473,C,3,0,C03,91,145,1,6,12,3,19,117,10,2,0,0,0,2,1,0,0,,,,409,0,18,427,724,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,473,C,4,0,C04,66,129,3,14,19,1,23,119,6,3,2,0,0,2,1,0,0,,,,388,0,11,399,724,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,473,C,5,0,C05,79,140,6,9,24,1,28,107,7,0,1,1,0,2,1,1,2,,,,409,0,16,425,724,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,473,C,6,0,C06,103,119,2,9,35,2,34,96,5,1,1,0,0,1,0,0,2,,,,410,0,14,424,724,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,473,C,7,0,C07,87,129,3,7,26,3,33,83,10,0,1,0,0,0,0,0,0,,,,382,0,12,394,724,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,473,C,8,0,C08,75,142,3,5,20,6,26,133,4,0,0,0,0,6,1,0,0,,,,421,0,15,436,724,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,473,C,9,0,C09,69,155,2,3,28,7,31,99,13,1,2,0,0,1,0,2,1,,,,414,1,19,434,723,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,473,C,10,0,C10,77,161,7,7,20,0,23,112,3,1,0,0,0,0,0,0,0,,,,411,0,15,426,723,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,474,B,1,0,B,95,163,4,2,23,2,16,51,6,0,1,0,0,4,1,0,1,,,,369,0,16,385,642,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,474,C,1,0,C01,74,150,3,3,18,9,22,67,3,0,0,0,1,1,1,1,0,,,,353,1,11,365,641,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,475,B,1,0,B,125,204,5,11,30,2,5,65,6,0,0,0,0,0,0,0,0,,,,453,2,10,465,750,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,475,C,1,0,C01,90,204,1,8,23,4,5,59,5,1,0,0,0,1,0,1,0,,,,402,0,11,413,749,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,476,B,1,0,B,54,158,2,5,27,2,53,58,23,2,1,1,0,2,0,0,2,,,,390,0,4,394,671,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,476,C,1,0,C01,57,107,1,4,18,4,11,69,10,0,1,0,1,3,0,0,1,,,,287,1,7,295,671,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,476,C,2,0,C02,42,112,3,7,22,4,7,79,20,0,0,0,0,3,2,0,1,,,,302,0,7,309,671,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,476,C,3,0,C03,59,109,1,7,27,2,4,79,16,0,0,0,0,2,0,0,0,,,,306,0,4,310,671,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,476,C,4,0,C04,53,129,5,5,25,2,4,72,21,0,0,0,0,2,1,0,1,,,,320,1,8,329,671,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,476,C,5,0,C05,51,127,4,11,23,4,2,63,1,1,0,0,0,0,0,0,1,,,,288,0,10,298,671,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,476,C,6,0,C06,44,141,4,6,25,4,3,76,23,0,0,0,0,4,0,0,1,,,,331,0,12,343,671,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,477,B,1,0,B,63,139,2,13,35,6,6,83,10,0,1,0,0,0,0,0,0,,,,358,0,8,366,651,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,477,C,1,0,C01,59,114,6,14,36,4,8,93,8,0,0,0,0,3,1,0,0,,,,346,0,14,360,651,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,477,C,2,0,C02,57,142,3,8,41,2,1,93,4,0,0,0,0,3,1,0,1,,,,356,1,13,370,650,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,477,C,3,0,C03,63,127,1,10,35,5,9,76,4,0,0,0,0,1,0,0,3,,,,334,1,15,350,650,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,477,C,4,0,C04,54,128,5,11,39,3,2,78,4,0,0,0,0,1,0,0,0,,,,325,1,9,335,650,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,477,C,5,0,C05,53,139,3,9,40,4,6,73,7,2,0,0,0,0,0,0,0,,,,336,0,14,350,650,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,478,B,1,0,B,72,100,11,9,31,11,6,94,11,0,0,0,0,1,2,0,0,,,,348,0,13,361,713,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,478,C,1,0,C01,54,94,6,6,23,5,4,93,9,0,0,0,0,0,1,0,0,,,,295,0,14,309,713,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,478,C,2,0,C02,79,113,8,10,30,1,6,86,7,1,0,0,0,4,0,0,0,,,,345,2,6,353,713,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,478,C,3,0,C03,59,85,9,6,30,4,3,120,14,3,1,0,0,0,0,0,1,,,,335,0,11,346,713,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,478,C,4,0,C04,53,103,9,11,45,4,7,81,13,0,0,0,0,2,1,0,0,,,,329,0,6,335,713,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,478,C,5,0,C05,61,106,6,4,29,6,2,101,7,0,0,0,0,1,0,0,0,,,,323,0,15,338,713,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,478,C,6,0,C06,61,113,4,4,23,6,5,100,1,0,0,1,0,7,1,0,0,,,,326,0,11,337,712,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,478,C,7,0,C07,56,100,6,12,31,6,6,97,7,0,0,0,0,3,0,0,0,,,,324,0,3,327,712,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,478,C,8,0,C08,74,106,11,11,33,2,9,72,11,2,1,0,0,1,0,0,0,,,,333,1,8,342,712,Acta casilla,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,478,C,9,0,C09,62,123,6,6,30,11,4,86,7,3,2,0,0,4,1,0,2,,,,347,0,9,356,712,Grupo de recuento ,,,
,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,010,SAN FRANCISCO DE LOS ROMO,478,C,10,0,C10,59,116,11,6,18,3,7,118,10,3,0,0,0,2,1,0,1,,,,355,0,17,372,712,Acta casilla,,,
,1,AGUASCALIENTES,2,EL LLANO,011,EL LLANO,479,B,1,0,B,86,48,24,31,3,8,13,87,4,1,3,0,1,3,2,0,0,,,,314,0,9,323,612,Grupo de recuento ,,,
